Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1666.7321,-17352.1092,-3125.5767,84.0110292,-19018.8413,-3041.5656708,-22060.406970800002,7
1,-1680.1737,-17310.1146,-3150.1875,84.92390496,-18990.2883,-3065.26359504,-22055.55189504,7
2,-1674.8054,-17361.6529,-3075.036,83.11153967999999,-19036.458300000002,-2991.92446032,-22028.38276032,7
3,-1692.8676,-17394.2595,-3059.3694,82.803366,-19087.1271,-2976.566034,-22063.693134,7
4,-1663.0362,-17300.7144,-3207.5357,83.86544448,-18963.7506,-3123.67025552,-22087.42085552,7
5,-1687.4895,-17191.9459,-3209.4089,82.97891927999999,-18879.4354,-3126.42998072,-22005.865380719995,7
6,-1667.2962,-17236.2355,-3240.13,84.90946104,-18903.5317,-3155.2205389600003,-22058.75223896,7
7,-1664.9013,-17315.3149,-3219.476,85.6050408,-18980.216200000003,-3133.8709592,-22114.0871592,7
8,-1707.0318,-17117.5345,-3357.1939,84.5227476,-18824.566300000002,-3272.6711524,-22097.237452400004,7
9,-1688.7274,-16996.3571,-3416.2798,84.65537663999999,-18685.0845,-3331.62442336,-22016.70892336,7
10,-1698.7755,-17033.8544,-3411.1285,82.98679535999999,-18732.6299,-3328.1417046399997,-22060.77160464,7
11,-1690.6412,-17054.8989,-3372.824,85.85103672,-18745.5401,-3286.97296328,-22032.51306328,7
12,-1705.1264,-17089.4355,-3267.5636,85.22864928,-18794.5619,-3182.33495072,-21976.89685072,7
13,-1692.2965,-17163.3924,-3279.393,83.17999944,-18855.6889,-3196.21300056,-22051.901900560002,7
14,-1676.428,-17094.2563,-3347.085,84.81044664,-18770.6843,-3262.27455336,-22032.95885336,7
15,-1638.5701,-17040.6799,-3392.9164,86.47643808000001,-18679.25,-3306.43996192,-21985.68996192,7
16,-1695.7175,-17087.4638,-3348.2271,86.5749816,-18783.1813,-3261.6521184000003,-22044.8334184,7
17,-1680.2601,-17152.6334,-3265.0878,83.6210736,-18832.8935,-3181.4667264,-22014.3602264,7
18,-1646.6298,-17234.8145,-3256.475,84.42620352,-18881.4443,-3172.04879648,-22053.493096479997,7
19,-1660.7963,-17144.2363,-3271.0663,82.45601064,-18805.0326,-3188.61028936,-21993.64288936,7
