Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-39.6571,-429.6226,-297.6369,10.60472736,-469.2797,-287.03217264,-756.31187264,22
1,-37.0177,-452.7394,-279.5521,10.580885279999999,-489.7571,-268.97121472,-758.72831472,22
2,-35.1391,-445.5825,-286.7899,10.67651136,-480.72159999999997,-276.11338864,-756.83498864,22
3,-35.1647,-439.493,-283.9908,10.693200959999999,-474.6577,-273.29759903999997,-747.95529904,22
4,-39.9877,-444.5498,-282.238,10.581093359999999,-484.5375,-271.65690664,-756.19440664,22
5,-40.6511,-453.9398,-277.0552,10.13448096,-494.5909,-266.92071904,-761.5116190399999,22
6,-40.4416,-447.4311,-275.586,10.324514879999999,-487.8727,-265.26148512000003,-753.13418512,22
7,-38.5633,-425.0486,-293.3282,10.12616712,-463.6119,-283.20203288,-746.81393288,22
8,-34.1883,-468.8246,-272.7498,10.474938719999999,-503.01289999999995,-262.27486128,-765.28776128,22
9,-39.6347,-456.2129,-279.7857,10.20636504,-495.8476,-269.57933496000004,-765.4269349599999,22
10,-38.0756,-449.8389,-276.843,10.29963312,-487.91450000000003,-266.54336688,-754.4578668800001,22
11,-39.9714,-462.2223,-273.1664,10.59073632,-502.19370000000004,-262.57566368,-764.7693636800001,22
12,-40.5586,-464.2432,-274.8115,10.19324232,-504.8018,-264.61825768,-769.42005768,22
13,-40.3999,-453.1603,-283.0154,10.31304744,-493.5602,-272.70235256,-766.26255256,22
14,-44.4869,-462.8304,-271.13,10.03824792,-507.3173,-261.09175208,-768.40905208,22
15,-37.5513,-449.3485,-283.498,10.374519600000001,-486.8998,-273.1234804,-760.0232804,22
16,-36.3288,-469.515,-267.9776,10.18758096,-505.8438,-257.79001904,-763.63381904,22
17,-38.4034,-459.4625,-265.0934,10.59938208,-497.86589999999995,-254.49401791999998,-752.3599179199999,22
18,-37.3862,-460.7668,-268.9641,10.540167839999999,-498.153,-258.42393216,-756.57693216,22
19,-35.7886,-461.9201,-260.789,10.3956624,-497.7087,-250.3933376,-748.1020376,22
