Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1689.0221,-17386.8349,-3013.0246,1848.3233,-1192.3905,-19075.857,-2357.0918,-21432.948800000002,40
1,-1690.6015,-17389.2992,-3013.1622,1851.5032,-1191.5159,-19079.900700000002,-2353.1749,-21433.0756,40
2,-1706.0149,-17278.0772,-3104.562,1856.6062,-1191.4625,-18984.092099999998,-2439.4183000000003,-21423.510400000003,40
3,-1674.5731,-17236.7715,-3108.1761,1861.3029,-1193.7702,-18911.3446,-2440.6434,-21351.988,40
4,-1702.734,-17422.8842,-3034.2637,1854.7824,-1192.0181,-19125.6182,-2371.4993999999997,-21497.1176,40
5,-1699.7586,-17306.9302,-3040.175,1843.981,-1177.6771,-19006.6888,-2373.8711000000003,-21380.5599,40
6,-1700.7505,-17240.3038,-3053.1084,1858.5955,-1189.1803,-18941.054300000003,-2383.6932,-21324.747500000005,40
7,-1694.9427,-17369.7884,-2935.8979,1842.9888,-1170.8345,-19064.7311,-2263.7436,-21328.474700000002,40
8,-1660.8198,-17401.321,-2995.459,1852.023,-1185.8263,-19062.1408,-2329.2623,-21391.4031,40
9,-1715.8906,-17476.0146,-2897.7697,1846.5609,-1181.1078,-19191.905199999997,-2232.3166,-21424.2218,40
10,-1698.2557,-17423.0043,-2963.2598,1842.3509,-1185.1467,-19121.260000000002,-2306.0555999999997,-21427.3156,40
11,-1714.9371,-17171.6213,-3136.0445,1852.3821,-1184.7709,-18886.558399999998,-2468.4332999999997,-21354.9917,40
12,-1734.3921,-17250.282,-3063.0193,1841.765,-1182.8669,-18984.6741,-2404.1211999999996,-21388.7953,40
13,-1688.4487,-17215.9928,-3117.8773,1846.5987,-1182.0961,-18904.4415,-2453.3747000000003,-21357.8162,40
14,-1672.1873,-17388.0764,-3006.1704,1846.353,-1188.5099,-19060.263700000003,-2348.3273,-21408.591000000004,40
15,-1715.508,-17193.2412,-3097.3553,1848.8714,-1181.8326,-18908.749200000002,-2430.3165,-21339.065700000003,40
16,-1709.3894,-17264.998,-3084.0627,1847.4444,-1186.0987,-18974.3874,-2422.7169999999996,-21397.104399999997,40
17,-1665.1948,-17297.6384,-3093.2334,1856.1621,-1194.5441,-18962.8332,-2431.6154,-21394.4486,40
18,-1666.2133,-17285.3667,-3068.2145,1855.0848,-1197.6465,-18951.579999999998,-2410.7762000000002,-21362.356199999995,40
19,-1687.0322,-17307.3442,-3050.9397,1852.264,-1187.1468,-18994.3764,-2385.8225,-21380.1989,40
