Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-56.87130000000002,-273.94140000000044,293.95519999999976,-8.971714799999999,-330.81269999999773,284.98348519999973,-45.82921480000073,11
1,-62.696700000000014,-252.74709999999948,282.2284000000003,-8.637379199999996,-315.44380000000086,273.59102080000025,-41.85277920000328,11
2,-58.254400000000075,-250.76539999999915,270.1245000000001,-9.02439575999999,-309.0198000000013,261.10010424000046,-47.919695760003606,11
3,-57.192900000000016,-266.36069999999984,283.92650000000015,-8.27771256,-323.5536000000026,275.64878744000015,-47.904812560001915,11
4,-58.61859999999999,-258.29400000000146,285.41420000000016,-8.53659431999999,-316.91260000000216,276.8776056800003,-40.03499432000001,11
5,-46.56780000000013,-226.25779999999793,247.30340000000007,-7.664257440000002,-272.8256000000001,239.63914256000027,-33.18645743999946,11
6,-56.2701,-237.03739999999965,267.1838999999999,-8.460711360000001,-293.30750000000035,258.72318863999993,-34.58431135999956,11
7,-49.937699999999964,-238.04019999999883,251.3980999999996,-7.942743360000003,-287.9778999999965,243.4553566399992,-44.52254335999544,11
8,-49.13390000000009,-230.05380000000025,244.2385000000001,-8.064996479999985,-279.18769999999967,236.17350352000028,-43.014196480001715,11
9,-46.175299999999986,-233.11260000000067,251.89890000000014,-7.920786959999994,-279.2878999999984,243.97811304000015,-35.30978695999693,11
10,-53.36599999999991,-261.45810000000085,279.15160000000014,-8.576377919999995,-314.82410000000056,270.57522208000006,-44.248877920003565,11
11,-59.72929999999998,-246.57389999999788,276.33729999999997,-8.64689111999999,-306.3031999999974,267.69040888000023,-38.61279111999761,11
12,-55.255799999999894,-253.11589999999995,279.0783999999999,-8.203682879999999,-308.37169999999986,270.8747171199999,-37.49698287999729,11
13,-47.960299999999954,-233.02719999999857,252.45690000000008,-7.4049768,-280.9874999999983,245.05192320000003,-35.93557680000106,11
14,-59.28330000000003,-226.77249999999663,250.72899999999976,-8.321063759999994,-286.0557999999962,242.40793623999946,-43.64786375999813,11
15,-54.028399999999934,-235.0535999999983,270.45230000000026,-8.423273519999984,-289.081999999998,262.0290264800002,-27.05297351999775,11
16,-53.35290000000003,-243.17539999999877,264.22820000000024,-8.178420239999998,-296.5283000000002,256.04977976000015,-40.47852023999951,11
17,-50.4905999999999,-261.73519999999775,281.4464000000001,-7.842472559999997,-312.22579999999834,273.60392744000006,-38.62187255999697,11
18,-57.18599999999997,-228.94670000000048,250.76209999999998,-8.074833839999993,-286.13269999999704,242.68726615999998,-43.44543383999837,11
19,-48.304500000000075,-254.5147000000032,271.7973000000002,-7.870384799999982,-302.8192000000001,263.92691520000005,-38.89228479999963,11
