Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-36.3968,-534.2162,-217.8051,10.81112112,-570.6129999999999,-206.99397888000001,-777.6069788799999,28
1,-41.2904,-474.4987,-266.8659,10.46683512,-515.7891,-256.39906488,-772.1881648799999,28
2,-41.2122,-472.6064,-260.3301,10.76600736,-513.8186000000001,-249.56409264,-763.3826926400001,28
3,-41.8125,-499.7263,-257.7827,10.32337656,-541.5388,-247.45932344,-788.99812344,28
4,-44.1173,-508.5317,-251.7521,10.093677119999999,-552.649,-241.65842288000002,-794.30742288,28
5,-42.3193,-478.8327,-271.829,10.57298256,-521.152,-261.25601744,-782.40801744,28
6,-37.78,-463.7656,-270.158,10.53267984,-501.54560000000004,-259.62532016,-761.17092016,28
7,-39.1866,-475.1076,-260.5429,10.061958240000001,-514.2942,-250.48094175999998,-764.77514176,28
8,-39.4997,-467.1682,-272.9086,10.62859608,-506.66790000000003,-262.28000391999996,-768.94790392,28
9,-40.7401,-459.9147,-263.8312,10.439251919999998,-500.65479999999997,-253.39194808000002,-754.04674808,28
10,-43.7236,-474.3918,-273.3743,10.44989064,-518.1154,-262.92440936,-781.03980936,28
11,-43.0911,-476.6498,-266.9461,10.10913624,-519.7409,-256.83696376,-776.57786376,28
12,-35.6857,-443.9033,-286.9165,10.685646,-479.589,-276.23085399999997,-755.819854,28
13,-39.7268,-440.5266,-281.2879,10.57582584,-480.25339999999994,-270.71207416,-750.9654741599999,28
14,-39.0176,-461.1776,-258.1741,10.22504112,-500.1952,-247.94905888,-748.14425888,28
15,-43.3654,-458.6311,-264.8924,10.066908960000001,-501.9965,-254.82549104,-756.8219910400001,28
16,-36.3053,-493.9903,-237.0471,10.724740559999999,-530.2956,-226.32235944,-756.61795944,28
17,-32.4868,-507.0025,-228.1858,10.44382176,-539.4893,-217.74197824,-757.2312782399999,28
18,-41.41,-502.5845,-229.6141,10.1220624,-543.9945,-219.4920376,-763.4865376,28
19,-42.4832,-506.0326,-224.2467,10.32364944,-548.5158,-213.92305056,-762.43885056,28
