Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1694.7888,-17235.5718,-3080.3579,1858.638,-1195.0847,-18930.3606,-2416.8046000000004,-21347.1652,38
1,-1703.4794,-17129.8958,-3252.5656,1865.6688,-1206.2391,-18833.3752,-2593.1359,-21426.511099999996,38
2,-1687.0643,-17190.1781,-3158.8151,1862.8102,-1202.4242,-18877.242400000003,-2498.4291,-21375.671500000004,38
3,-1692.7762,-17287.5513,-3049.2973,1857.1827,-1190.3841,-18980.3275,-2382.4987,-21362.826199999996,38
4,-1672.9054,-17248.0548,-3046.2555,1863.1976,-1197.3463,-18920.9602,-2380.4042,-21301.364400000002,38
5,-1686.9915,-17188.1546,-3108.1248,1859.3845,-1190.503,-18875.1461,-2439.2433,-21314.389400000004,38
6,-1656.4235,-17258.8384,-3136.7587,1852.4766,-1187.1381,-18915.2619,-2471.4201999999996,-21386.6821,38
7,-1705.4296,-17254.3856,-3023.5998,1851.7206,-1181.8646,-18959.8152,-2353.7438,-21313.559,38
8,-1715.8527,-17373.3955,-2977.9497,1846.8963,-1183.6983,-19089.248199999998,-2314.7517,-21403.9999,38
9,-1696.708,-17247.1637,-3050.9453,1840.0924,-1181.1886,-18943.8717,-2392.0415,-21335.9132,38
10,-1683.7304,-17324.1256,-3042.9616,1848.0445,-1191.3054,-19007.856,-2386.2225,-21394.0785,38
11,-1733.4384,-17166.9221,-3172.1028,1850.2275,-1184.0091,-18900.3605,-2505.8844,-21406.244899999998,38
12,-1688.414,-17270.4052,-3028.5393,1848.9942,-1184.6638,-18958.8192,-2364.2088999999996,-21323.0281,38
13,-1714.58,-17154.5297,-3146.97,1855.1368,-1189.7599,-18869.1097,-2481.5931,-21350.702800000003,38
14,-1723.8908,-17279.1859,-3070.16,1843.8865,-1170.0284,-19003.0767,-2396.3018999999995,-21399.3786,38
15,-1686.4853,-17269.7603,-3108.7437,1846.92,-1180.921,-18956.245600000002,-2442.7447,-21398.9903,38
16,-1730.9073,-17201.4756,-3103.1637,1848.2146,-1181.0454,-18932.3829,-2435.9945,-21368.3774,38
17,-1713.4486,-17410.1684,-3022.3102,1839.8136,-1178.0745,-19123.617,-2360.5711,-21484.188099999996,38
18,-1719.1266,-17301.1386,-3063.849,1852.916,-1193.5431,-19020.265199999998,-2404.4761000000003,-21424.741299999994,38
19,-1673.8012,-17296.9594,-3170.6161,1852.8451,-1185.9446,-18970.7606,-2503.7156000000004,-21474.4762,38
