Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-40.9606,-456.3466,-269.8176,131.8017,-126.5766,-497.3072,-264.59250000000003,-761.8997,25
1,-38.2127,-482.2391,-246.0307,129.888,-124.5195,-520.4518,-240.66219999999998,-761.114,25
2,-36.7349,-479.795,-254.0881,132.9829,-129.2866,-516.5299,-250.3918,-766.9217,25
3,-41.0291,-464.1212,-254.7153,133.8382,-127.8256,-505.1503,-248.7027,-753.8530000000001,25
4,-39.8123,-487.6353,-246.3679,131.8064,-129.3003,-527.4476,-243.8618,-771.3094,25
5,-37.5714,-477.6409,-255.3657,131.9245,-128.1773,-515.2123,-251.6185,-766.8308,25
6,-45.0274,-464.3417,-270.346,129.3919,-125.3946,-509.3691,-266.3487,-775.7178,25
7,-37.2608,-461.4308,-266.4569,132.9357,-128.7455,-498.6916,-262.2667,-760.9583,25
8,-40.5479,-441.0418,-281.7202,133.1247,-129.2154,-481.5897,-277.81089999999995,-759.4005999999999,25
9,-38.699,-465.4207,-263.5753,133.6917,-126.6257,-504.1197,-256.50930000000005,-760.6290000000001,25
10,-40.0435,-461.2889,-272.3487,132.2222,-128.2113,-501.3324,-268.3378,-769.6702,25
11,-36.9561,-457.8063,-266.4361,133.1058,-128.8752,-494.7624,-262.20550000000003,-756.9678999999999,25
12,-37.1652,-446.583,-274.2234,132.3403,-128.7682,-483.7482,-270.6513,-754.3995,25
13,-37.98,-447.0826,-262.7936,132.449,-127.2907,-485.06260000000003,-257.63530000000003,-742.6979000000001,25
14,-41.324,-449.2295,-267.9345,130.6015,-128.1191,-490.5535,-265.45210000000003,-756.0056000000001,25
15,-35.2143,-448.7167,-271.5229,136.7393,-130.933,-483.931,-265.71659999999997,-749.6476,25
16,-39.6076,-457.3766,-263.4961,134.6414,-131.33,-496.9842,-260.1847,-757.1689,25
17,-34.4045,-476.3593,-252.4744,135.3643,-132.728,-510.7638,-249.83810000000003,-760.6019000000001,25
18,-36.6117,-451.7666,-263.6833,134.3437,-133.1398,-488.37829999999997,-262.47939999999994,-750.8577,25
19,-35.5299,-484.774,-239.9883,133.2995,-130.3785,-520.3039,-237.06730000000002,-757.3712,25
