Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-38.5536,-461.2956,-283.4341,10.509030000000001,-499.8492,-272.92507,-772.77427,40
1,-39.0501,-480.7827,-264.3397,10.47669552,-519.8328,-253.86300448,-773.69580448,40
2,-41.0397,-469.6498,-268.5387,10.334533679999998,-510.6895,-258.20416632,-768.89366632,40
3,-39.4935,-473.169,-260.2946,10.70125776,-512.6625,-249.59334224,-762.2558422400001,40
4,-36.612,-445.5241,-280.9371,10.90750248,-482.1361,-270.02959752,-752.1656975200001,40
5,-36.6732,-442.144,-290.0279,10.60790904,-478.8172,-279.41999096,-758.23719096,40
6,-32.1324,-446.8345,-290.3284,10.80564696,-478.9669,-279.52275304,-758.48965304,40
7,-40.106,-462.0901,-276.2242,10.2406536,-502.1961,-265.9835464,-768.1796464,40
8,-46.4166,-444.6902,-281.1745,10.23867936,-491.1068,-270.93582064000003,-762.0426206400001,40
9,-50.2839,-477.7426,-259.714,9.57618864,-528.0264999999999,-250.13781136,-778.1643113599998,40
10,-47.9543,-489.0366,-249.1976,9.5916528,-536.9909,-239.6059472,-776.5968472,40
11,-37.0433,-455.7354,-275.3752,10.48520664,-492.7787,-264.88999336,-757.66869336,40
12,-34.0016,-477.2911,-263.6046,10.409027759999999,-511.29269999999997,-253.19557224000002,-764.48827224,40
13,-36.3806,-472.6507,-273.1305,10.788263279999999,-509.0313,-262.34223671999996,-771.37353672,40
14,-40.264,-474.6599,-255.7114,10.510653600000001,-514.9239,-245.20074639999999,-760.1246464000001,40
15,-37.6435,-482.1321,-254.6674,10.4589792,-519.7755999999999,-244.2084208,-763.9840207999999,40
16,-37.997,-511.8055,-235.8149,10.54883592,-549.8025,-225.26606408,-775.06856408,40
17,-42.9328,-472.6864,-267.7595,10.00849536,-515.6192,-257.75100464,-773.37020464,40
18,-40.3112,-476.3834,-258.8872,10.27188792,-516.6946,-248.61531208,-765.30991208,40
19,-36.5022,-497.9585,-244.4946,10.92520944,-534.4607,-233.56939056,-768.03009056,40
