Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1690.9254,-17274.3393,-3232.15,81.54499464,-18965.2647,-3150.60500536,-22115.86970536,4
1,-1652.0398,-17259.0403,-3285.3811,81.47349863999999,-18911.0801,-3203.90760136,-22114.987701359998,4
2,-1639.1875,-17298.3014,-3253.5163,82.52467632,-18937.4889,-3170.99162368,-22108.48052368,4
3,-1654.1952,-17237.7672,-3310.8246,83.52353304,-18891.962399999997,-3227.30106696,-22119.263466959997,4
4,-1672.0799,-17056.6222,-3400.461,83.80499904,-18728.702100000002,-3316.65600096,-22045.358100960002,4
5,-1682.8466,-17037.2508,-3411.6471,81.73023264,-18720.097400000002,-3329.91686736,-22050.014267360002,4
6,-1697.413,-16980.104,-3485.9725,84.80066760000001,-18677.517,-3401.1718324,-22078.6888324,4
7,-1638.3357,-16966.8993,-3461.8449,86.03565912,-18605.235,-3375.80924088,-21981.04424088,4
8,-1668.3019,-17102.9886,-3402.4223,82.65299112,-18771.2905,-3319.76930888,-22091.05980888,4
9,-1672.174,-16951.2699,-3526.8021,84.75222455999999,-18623.4439,-3442.04987544,-22065.493775439998,4
10,-1628.8288,-17030.9077,-3512.4781,86.44795416,-18659.7365,-3426.03014584,-22085.766645839998,4
11,-1652.946,-17091.4403,-3462.9491,84.3915888,-18744.3863,-3378.5575111999997,-22122.943811199995,4
12,-1653.874,-16938.2706,-3539.905,86.47548696,-18592.1446,-3453.42951304,-22045.57411304,4
13,-1683.2534,-17039.2132,-3431.7499,85.46115744,-18722.4666,-3346.2887425599997,-22068.755342559998,4
14,-1697.976,-17062.8312,-3431.4628,84.39154488,-18760.8072,-3347.07125512,-22107.87845512,4
15,-1643.6921,-17128.9104,-3351.1469,84.70471824,-18772.6025,-3266.44218176,-22039.044681760002,4
16,-1675.5816,-17132.1252,-3327.5595,82.00676952,-18807.7068,-3245.55273048,-22053.259530479998,4
17,-1702.491,-17085.314,-3365.2965,84.4022052,-18787.805,-3280.8942948,-22068.6992948,4
18,-1681.8195,-17114.0366,-3381.0883,86.45282495999999,-18795.8561,-3294.63547504,-22090.49157504,4
19,-1663.5168,-17043.6883,-3393.3532,85.78216728,-18707.205100000003,-3307.57103272,-22014.776132720006,4
