Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-28.664199999999894,-90.21970000000124,101.4507000000001,-4.271041440000003,-118.88390000000044,97.17965855999995,-21.70424143999867,21
1,-34.45979999999996,-103.18769999999921,119.66839999999996,-4.656091679999999,-137.6474999999976,115.0123083200001,-22.635191680000617,21
2,-30.631700000000095,-88.72430000000168,100.73539999999991,-4.752069119999993,-119.3560000000029,95.98333087999998,-23.37266912000473,21
3,-30.23980000000015,-80.1143999999992,95.68209999999999,-4.049773920000012,-110.35420000000119,91.63232607999993,-18.721873920003986,21
4,-31.03190000000016,-69.35670000000016,85.65080000000034,-4.366562399999992,-100.38860000000193,81.28423760000015,-19.104362400000923,21
5,-28.306099999999983,-84.90829999999983,102.2969,-3.8491480799999884,-113.21440000000024,98.44775192000037,-14.766648079998504,21
6,-31.191500000000012,-70.3409000000014,82.86669999999981,-4.461110639999999,-101.53240000000301,78.40558935999996,-23.12681064000037,21
7,-32.97659999999997,-75.17319999999921,93.24629999999985,-4.655009519999993,-108.14979999999986,88.59129047999983,-19.55850952000003,21
8,-30.72340000000001,-74.94030000000197,90.11249999999984,-4.418342640000002,-105.66370000000086,85.69415735999985,-19.969542639997826,21
9,-30.949499999999837,-98.24770000000086,110.05070000000018,-4.472015039999999,-129.19719999999955,105.57868495999998,-23.61851503999776,21
10,-33.669,-78.300600000001,94.5560999999999,-4.497397199999995,-111.96960000000257,90.05870279999993,-21.91089719999934,21
11,-29.793099999999853,-69.41009999999909,91.62050000000005,-4.011093360000011,-99.20319999999737,87.60940664000037,-11.593793360000177,21
12,-25.807300000000133,-102.76970000000102,114.30280000000005,-4.506247440000013,-128.5770000000009,109.7965525600003,-18.78044744000283,21
13,-34.699900000000035,-90.24379999999894,105.94980000000004,-4.595874479999997,-124.94369999999827,101.35392552000019,-23.589774479997573,21
14,-31.54709999999995,-100.14009999999911,118.96869999999961,-4.665812399999995,-131.68719999999973,114.30288759999962,-17.38431239999875,21
15,-35.62679999999993,-65.95499999999805,92.3681000000002,-4.712016240000008,-101.58179999999754,87.65608376000023,-13.925716239995495,21
16,-28.67780000000004,-69.69130000000263,83.19220000000024,-4.222800000000003,-98.36910000000086,78.96940000000052,-19.399699999999484,21
17,-30.42009999999992,-67.67459999999886,83.6181000000002,-3.880249200000005,-98.09469999999948,79.73785080000061,-18.356849200003353,21
18,-28.12879999999994,-59.51659999999873,76.84590000000031,-3.6469670399999945,-87.64539999999823,73.19893296000032,-14.446467039997401,21
19,-29.88730000000011,-69.96029999999985,88.30270000000002,-4.019162400000015,-99.84759999999903,84.2835376000001,-15.564062400002967,21
