Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1669.1451,-17197.1725,-3212.5068,82.65361752,-18866.317600000002,-3129.85318248,-21996.17078248,36
1,-1695.1583,-17064.2958,-3315.3665,83.85220439999999,-18759.4541,-3231.5142956,-21990.9683956,36
2,-1693.812,-17143.0518,-3233.1299,82.42176456,-18836.8638,-3150.7081354399998,-21987.57193544,36
3,-1714.7197,-17075.7917,-3254.5421,82.94750496,-18790.511400000003,-3171.59459504,-21962.10599504,36
4,-1720.401,-17061.5311,-3271.4601,82.69385328,-18781.9321,-3188.76624672,-21970.69834672,36
5,-1691.6261,-17117.2774,-3212.8607,83.49569208,-18808.9035,-3129.36500792,-21938.268507920002,36
6,-1728.2256,-17242.9522,-3210.3227,81.46692504,-18971.1778,-3128.85577496,-22100.03357496,36
7,-1708.8026,-17263.9165,-3121.4075,82.39986648,-18972.7191,-3039.0076335199997,-22011.72673352,36
8,-1669.8023,-17305.7462,-3097.6682,80.50541472,-18975.5485,-3017.16278528,-21992.711285280002,36
9,-1710.6744,-17279.9073,-3101.29,81.41067576,-18990.5817,-3019.8793242399997,-22010.46102424,36
10,-1665.8183,-17286.659,-3152.2859,82.31818248,-18952.4773,-3069.96771752,-22022.445017519996,36
11,-1708.4508,-17151.4371,-3196.3461,83.36352888,-18859.887899999998,-3112.98257112,-21972.870471119997,36
12,-1693.6644,-17398.1283,-2993.1816,79.3874196,-19091.7927,-2913.7941803999997,-22005.586880400002,36
13,-1732.2141,-17130.5942,-3249.6786,80.85374568,-18862.8083,-3168.82485432,-22031.63315432,36
14,-1707.885,-17226.1855,-3198.5174,81.812394,-18934.070499999998,-3116.705006,-22050.775505999998,36
15,-1713.7363,-17257.5563,-3148.6979,78.97633416,-18971.2926,-3069.72156584,-22041.01416584,36
16,-1693.3194,-17256.0964,-3110.6362,80.0431524,-18949.4158,-3030.5930476,-21980.0088476,36
17,-1725.1246,-17441.0259,-2972.3097,79.49667455999999,-19166.1505,-2892.81302544,-22058.963525440002,36
18,-1696.8062,-17179.7769,-3186.048,81.63259416,-18876.5831,-3104.41540584,-21980.998505839998,36
19,-1681.6725,-17148.4899,-3151.3755,81.26356752,-18830.1624,-3070.11193248,-21900.274332480003,36
