Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1823.4569,-17835.4162,-3285.8924,79.93264176000001,-19658.8731,-3205.95975824,-22864.832858240003,5
1,-1832.4305,-17830.8529,-3284.078,79.30099584,-19663.2834,-3204.77700416,-22868.06040416,5
2,-1815.8603,-17963.8346,-3251.3109,80.53854048,-19779.6949,-3170.77235952,-22950.46725952,5
3,-1848.89,-17894.0505,-3237.0785,80.28719928,-19742.9405,-3156.79130072,-22899.73180072,5
4,-1792.092,-17964.5199,-3238.6447,80.3849724,-19756.6119,-3158.2597275999997,-22914.8716276,5
5,-1801.5377,-18066.3378,-3135.9082,80.85193416,-19867.875500000002,-3055.05626584,-22922.93176584,5
6,-1825.0208,-17987.1634,-3133.6763,77.60760696,-19812.1842,-3056.06869304,-22868.25289304,5
7,-1837.3138,-17920.1965,-3183.5492,78.58838592,-19757.510299999998,-3104.96081408,-22862.47111408,5
8,-1859.6698,-17968.8855,-3137.0357,75.49134912000001,-19828.5553,-3061.54435088,-22890.09965088,5
9,-1855.3125,-18055.8269,-3105.8325,76.65752087999999,-19911.1394,-3029.17497912,-22940.314379120002,5
10,-1830.4258,-18000.0388,-3126.8129,75.10573656,-19830.4646,-3051.70716344,-22882.17176344,5
11,-1843.7375,-17910.893,-3190.4538,78.67680192,-19754.6305,-3111.77699808,-22866.40749808,5
12,-1821.0351,-17781.7308,-3338.3314,79.2192312,-19602.765900000002,-3259.1121688,-22861.8780688,5
13,-1846.1026,-17861.2388,-3255.2621,80.14959144,-19707.341399999998,-3175.1125085599997,-22882.453908559997,5
14,-1793.0042,-17926.8263,-3245.9846,81.15915888,-19719.8305,-3164.8254411199996,-22884.65594112,5
15,-1811.043,-18042.7238,-3173.1098,77.67778967999999,-19853.7668,-3095.4320103200002,-22949.198810320002,5
16,-1817.6968,-17924.549,-3292.4115,80.52807528,-19742.2458,-3211.88342472,-22954.12922472,5
17,-1854.9982,-17905.3189,-3297.797,80.70069960000001,-19760.3171,-3217.0963004,-22977.4134004,5
18,-1833.6262,-17871.1534,-3336.7889,80.18629920000001,-19704.779599999998,-3256.6026008,-22961.3822008,5
19,-1830.9404,-17933.9165,-3300.7263,82.12070304000001,-19764.8569,-3218.6055969599997,-22983.462496959997,5
