Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1684.1058,-17121.6371,-3423.3721,84.73281624,-18805.7429,-3338.63928376,-22144.38218376,6
1,-1686.38,-17011.0093,-3480.0613,86.5837368,-18697.389300000003,-3393.4775632,-22090.866863200004,6
2,-1709.9102,-16969.3867,-3472.4665,84.52076543999999,-18679.296899999998,-3387.94573456,-22067.242634559996,6
3,-1679.5698,-17086.0681,-3453.514,85.68265896,-18765.6379,-3367.83134104,-22133.469241040002,6
4,-1673.6269,-17115.7526,-3365.7349,85.25273112,-18789.3795,-3280.48216888,-22069.86166888,6
5,-1706.347,-16975.7731,-3475.0711,85.60833336,-18682.1201,-3389.46276664,-22071.58286664,6
6,-1691.8303,-17036.2971,-3438.723,84.47794343999999,-18728.1274,-3354.24505656,-22082.372456560002,6
7,-1658.7025,-17089.7747,-3424.1854,85.04117928,-18748.4772,-3339.14422072,-22087.62142072,6
8,-1693.532,-17187.0412,-3337.0924,84.78175752,-18880.5732,-3252.31064248,-22132.88384248,6
9,-1672.0765,-17098.5085,-3365.9862,84.791106,-18770.585,-3281.1950939999997,-22051.780093999998,6
10,-1654.5054,-17194.2421,-3285.868,85.63665528,-18848.747499999998,-3200.23134472,-22048.978844719997,6
11,-1682.8751,-17057.7416,-3426.3708,87.5250432,-18740.616700000002,-3338.8457568000003,-22079.462456800004,6
12,-1667.7284,-17126.0648,-3333.3594,85.33669824,-18793.7932,-3248.02270176,-22041.81590176,6
13,-1698.3921,-17120.6052,-3347.4975,85.34672352,-18818.997300000003,-3262.15077648,-22081.148076480004,6
14,-1660.7234,-16955.2546,-3497.4332,86.27694552,-18615.978,-3411.15625448,-22027.13425448,6
15,-1672.9632,-17138.7659,-3307.9673,85.8002256,-18811.729099999997,-3222.1670744,-22033.896174399997,6
16,-1710.3238,-17149.0772,-3323.8351,84.18392928,-18859.400999999998,-3239.6511707199998,-22099.05217072,6
17,-1677.5885,-17173.139,-3294.2901,84.22879103999999,-18850.7275,-3210.06130896,-22060.78880896,6
18,-1645.9653,-17283.8222,-3226.3065,83.76399432,-18929.7875,-3142.54250568,-22072.330005679996,6
19,-1652.9932,-17154.5473,-3330.7583,86.28012216,-18807.5405,-3244.47817784,-22052.018677840002,6
