GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1750.5345,-17883.7045,-3251.6277,87.81095447999999,-19634.239,-3163.81674552,-22798.055745520003
1,-1768.9365,-17736.2778,-3356.4044,87.95865024,-19505.2143,-3268.4457497599997,-22773.660049759997
2,-1762.7425,-17646.3448,-3337.4522,87.57540864,-19409.0873,-3249.87679136,-22658.964091359998
3,-1773.1799,-17781.0807,-3337.8458,87.8050476,-19554.260599999998,-3250.0407524,-22804.301352399998
4,-1743.9153,-17929.441,-3222.815,87.13292111999999,-19673.3563,-3135.68207888,-22809.03837888
5,-1734.8953,-17874.1304,-3242.9183,88.88730984,-19609.0257,-3154.03099016,-22763.05669016
6,-1778.987,-17816.8212,-3197.8355,86.61602880000001,-19595.8082,-3111.2194712,-22707.0276712
7,-1729.9283,-17879.6141,-3287.2922,87.15764159999999,-19609.5424,-3200.1345584,-22809.6769584
8,-1724.1007,-17903.3408,-3260.8178,87.0624576,-19627.4415,-3173.7553424,-22801.1968424
9,-1768.8541,-17835.9904,-3253.3095,88.5436128,-19604.8445,-3164.7658871999997,-22769.6103872
10,-1718.6889,-17846.4235,-3259.7971,88.38560664,-19565.1124,-3171.41149336,-22736.52389336
11,-1732.1729,-17782.3022,-3349.6724,90.00230255999999,-19514.4751,-3259.67009744,-22774.14519744
12,-1737.6634,-17801.609,-3326.9374,88.64059103999999,-19539.2724,-3238.29680896,-22777.56920896
13,-1739.3457,-17808.786,-3360.2691,91.32367031999999,-19548.1317,-3268.94542968,-22817.077129680005
14,-1763.444,-17863.1349,-3263.3481,87.61251168,-19626.5789,-3175.7355883200003,-22802.31448832
15,-1729.0171,-17890.0732,-3262.5688,90.4084668,-19619.0903,-3172.1603332,-22791.2506332
16,-1728.4876,-17910.6728,-3244.1678,89.17103736,-19639.1604,-3154.9967626400003,-22794.15716264
17,-1728.7834,-17799.0808,-3341.2462,90.12771504,-19527.8642,-3251.11848496,-22778.982684960003
18,-1691.3616,-17882.6183,-3277.1956,89.12157768,-19573.9799,-3188.07402232,-22762.053922319996
19,-1781.6726,-17797.4507,-3328.0871,88.5034512,-19579.123300000003,-3239.5836488,-22818.706948800005

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1669.8652,-17317.9753,-3101.7818,82.56075048,-18987.8405,-3019.22104952,-22007.06154952
1,-1700.4305,-17164.1787,-3195.3322,82.17633096,-18864.6092,-3113.1558690399997,-21977.76506904
2,-1693.2531,-17094.492,-3188.7111,81.9670752,-18787.7451,-3106.7440248,-21894.489124800002
3,-1701.092,-17221.2476,-3186.9716,82.4372784,-18922.3396,-3104.5343215999997,-22026.8739216
4,-1679.3406,-17351.5731,-3075.044,80.89822439999999,-19030.9137,-2994.1457756,-22025.0594756
5,-1665.5734,-17302.1463,-3083.7233,82.85651064,-18967.7197,-3000.86678936,-21968.586489360005
6,-1705.4133,-17249.808,-3058.5916,81.29742552,-18955.2213,-2977.29417448,-21932.515474480002
7,-1664.7379,-17318.685,-3128.1408,80.8660836,-18983.4229,-3047.2747164,-22030.6976164
