Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1669.8652,-17317.9753,-3101.7818,82.56075048,-18987.8405,-3019.22104952,-22007.06154952,20
1,-1700.4305,-17164.1787,-3195.3322,82.17633096,-18864.6092,-3113.1558690399997,-21977.76506904,20
2,-1693.2531,-17094.492,-3188.7111,81.9670752,-18787.7451,-3106.7440248,-21894.489124800002,20
3,-1701.092,-17221.2476,-3186.9716,82.4372784,-18922.3396,-3104.5343215999997,-22026.8739216,20
4,-1679.3406,-17351.5731,-3075.044,80.89822439999999,-19030.9137,-2994.1457756,-22025.0594756,20
5,-1665.5734,-17302.1463,-3083.7233,82.85651064,-18967.7197,-3000.86678936,-21968.586489360005,20
6,-1705.4133,-17249.808,-3058.5916,81.29742552,-18955.2213,-2977.29417448,-21932.515474480002,20
7,-1664.7379,-17318.685,-3128.1408,80.8660836,-18983.4229,-3047.2747164,-22030.6976164,20
8,-1652.416,-17353.8877,-3093.2673,81.41085647999999,-19006.3037,-3011.85644352,-22018.16014352,20
9,-1697.9563,-17287.3038,-3083.5136,82.62374328,-18985.260100000003,-3000.8898567200004,-21986.149956720004,20
10,-1648.7775,-17284.6996,-3107.9317,82.83513888,-18933.4771,-3025.09656112,-21958.57366112,20
11,-1675.931,-17221.5143,-3175.1852,83.46870431999999,-18897.4453,-3091.7164956799998,-21989.16179568,20
12,-1664.6888,-17292.5069,-3126.8558,82.68002639999999,-18957.1957,-3044.1757736,-22001.3714736,20
13,-1673.0548,-17278.1199,-3170.8932,84.62312136,-18951.174700000003,-3086.27007864,-22037.44477864,20
14,-1697.2786,-17332.4371,-3066.4866,80.57452536,-19029.7157,-2985.9120746400004,-22015.62777464,20
15,-1669.7048,-17361.7918,-3075.8712,82.48400783999999,-19031.4966,-2993.3871921600003,-22024.88379216,20
16,-1668.502,-17398.781,-3041.8663,82.04938128,-19067.283,-2959.81691872,-22027.09991872,20
17,-1659.2448,-17278.8555,-3142.7148,83.49042096,-18938.100300000002,-3059.2243790400003,-21997.324679040004,20
18,-1627.9935,-17382.363,-3079.5141,81.69616008,-19010.3565,-2997.81793992,-22008.174439920003,20
19,-1720.2234,-17264.1096,-3134.4148,81.74353248,-18984.333,-3052.67126752,-22037.00426752,20
