Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-97.28330000000011,-252.31880000000126,289.22439999999983,-12.666941279999998,-349.6021000000016,276.5574587199999,-73.04464128000086,7
1,-80.86359999999998,-264.9073999999998,294.7401,-11.508976079999993,-345.7710000000016,283.2311239200001,-62.53987608000102,7
2,-92.41000000000004,-269.98809999999963,298.8195999999999,-12.728707920000003,-362.398099999999,286.0908920799996,-76.30720791999977,7
3,-90.05369999999985,-271.5781000000016,298.5635000000002,-12.399073200000002,-361.63180000000034,286.1644268000001,-75.46737319999932,7
4,-92.84059999999992,-305.619099999998,331.3264999999997,-12.570515279999995,-398.4596999999991,318.75598471999984,-79.703715280001,7
5,-85.45450000000005,-261.3202000000011,291.11419999999987,-12.153962879999987,-346.77470000000113,278.96023712000004,-67.81446288000336,7
6,-90.78900000000007,-278.9926000000006,306.3951999999999,-12.256168320000002,-369.78159999999957,294.1390316800001,-75.64256831999944,7
7,-89.04359999999997,-249.10159999999905,285.8549000000001,-12.52082303999999,-338.14519999999743,273.33407696000023,-64.8111230399968,7
8,-89.28659999999998,-289.5533999999983,312.53030000000024,-12.359255040000013,-378.8399999999978,300.17104496000013,-78.66895503999717,7
9,-94.8618000000001,-258.57390000000004,292.7044,-11.974402799999977,-353.4357000000015,280.7299972000002,-72.7057028000014,7
10,-90.26750000000001,-285.5275000000006,322.6448,-12.75724799999999,-375.7949999999993,309.8875519999999,-65.90744800000039,7
11,-97.5063000000001,-264.3912000000015,302.16340000000025,-12.432642479999997,-361.89750000000157,289.73075752000017,-72.1667424800022,7
12,-90.71529999999991,-274.38870000000054,299.84729999999973,-11.756371679999999,-365.10399999999794,288.0909283199999,-77.013071679998,7
13,-87.5907,-282.075999999999,309.59340000000014,-12.400629119999996,-369.66669999999874,297.19277088000007,-72.47392911999873,7
14,-85.58879999999999,-281.2279999999985,312.94089999999983,-12.13285176,-366.8167999999996,300.80804823999995,-66.00875176000193,7
15,-86.37209999999999,-292.09040000000147,320.9292000000002,-12.501234000000013,-378.46250000000055,308.4279659999999,-70.03453399999921,7
16,-96.12980000000012,-263.9740999999972,305.509,-12.407785920000011,-360.10390000000024,293.10121408000003,-67.00268591999986,7
17,-88.68370000000002,-262.10700000000105,300.9755999999997,-12.354173280000008,-350.7907000000029,288.62142671999965,-62.1692732800019,7
18,-92.63010000000013,-298.9026999999985,325.1437999999998,-12.748240799999998,-391.53280000000046,312.3955591999998,-79.13724080000384,7
19,-96.34910000000008,-275.8923999999982,314.52219999999977,-12.803354640000014,-372.2414999999992,301.71884535999993,-70.52265464000061,7
