GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1795.1803,-17903.7615,-3228.4942,83.28162888,-19698.9418,-3145.21257112,-22844.154371120003
1,-1776.5675,-17920.9376,-3266.9274,83.37417839999999,-19697.505100000002,-3183.5532216,-22881.0583216
2,-1807.8722,-17893.0515,-3236.2665,83.43579744,-19700.923700000003,-3152.83070256,-22853.754402560004
3,-1800.5983,-17817.2653,-3286.8549,83.87654687999999,-19617.8636,-3202.9783531199996,-22820.841953119998
4,-1766.4175,-17881.2923,-3254.2298,83.51408304,-19647.7098,-3170.71571696,-22818.42551696
5,-1789.0236,-17837.0073,-3333.7722,82.39601808,-19626.0309,-3251.37618192,-22877.407081920002
6,-1772.0716,-17911.583,-3241.9251,83.9557944,-19683.654599999998,-3157.9693056,-22841.623905599998
7,-1783.518,-17922.1544,-3283.2971,84.46413672,-19705.6724,-3198.8329632799996,-22904.50536328
8,-1795.4322,-17882.3513,-3246.4193,82.9788336,-19677.783499999998,-3163.4404664,-22841.2239664
9,-1776.595,-17977.2389,-3215.2047,84.20812704000001,-19753.8339,-3130.99657296,-22884.83047296
10,-1772.7333,-17862.0763,-3309.8759,83.66068800000001,-19634.8096,-3226.215212,-22861.024812
11,-1793.0248,-17873.4082,-3340.1255,85.30765416,-19666.433,-3254.8178458400002,-22921.25084584
12,-1803.9755,-17838.6708,-3328.9411,85.61548943999999,-19642.6463,-3243.32561056,-22885.97191056
13,-1784.1495,-17946.8719,-3242.6172,83.68911216000001,-19731.021399999998,-3158.92808784,-22889.94948784
14,-1796.863,-17973.7517,-3261.0575,82.88493624,-19770.614700000002,-3178.17256376,-22948.78726376
15,-1814.2852,-17966.8003,-3265.1798,84.44001456,-19781.085499999997,-3180.73978544,-22961.825285439998
16,-1801.029,-18022.7086,-3249.0578,84.37535783999999,-19823.7376,-3164.68244216,-22988.42004216
17,-1774.6554,-17958.7126,-3207.4423,83.00362536,-19733.368,-3124.43867464,-22857.806674639996
18,-1811.1103,-17990.4136,-3220.1439,81.74832048,-19801.5239,-3138.39557952,-22939.91947952
19,-1804.3639,-17817.5723,-3313.4342,84.31217784,-19621.9362,-3229.12202216,-22851.058222159998

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1687.3959,-17181.6343,-3254.0072,83.58678288,-18869.0302,-3170.42041712,-22039.45061712
1,-1664.598,-17214.8216,-3287.6275,84.50573472,-18879.4196,-3203.12176528,-22082.541365279998
2,-1690.1425,-17195.4066,-3245.2212,83.87049168,-18885.549099999997,-3161.3507083199997,-22046.899808319995
3,-1691.0314,-17114.3217,-3301.7763,83.74341168,-18805.3531,-3218.03288832,-22023.385988320002
4,-1656.9155,-17169.8644,-3274.6488,83.47498128,-18826.779899999998,-3191.17381872,-22017.953718719997
5,-1679.5417,-17143.7072,-3341.796,82.11406464,-18823.248900000002,-3259.68193536,-22082.93083536
