Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-38.3213,-434.0602,-279.5134,132.1655,-130.321,-472.3815,-277.6689,-750.0504,14
1,-43.9183,-444.4976,-269.4712,131.2725,-128.4524,-488.41589999999997,-266.65110000000004,-755.0669999999999,14
2,-38.1048,-436.6244,-277.7392,132.449,-128.4453,-474.7292,-273.7355,-748.4646999999999,14
3,-40.1481,-404.48,-300.5371,133.2664,-130.8918,-444.6281,-298.1625,-742.7906,14
4,-36.9664,-416.6402,-295.3037,134.1972,-131.0013,-453.6066,-292.1078,-745.7144,14
5,-44.5812,-422.6402,-286.8439,131.452,-128.3256,-467.2214,-283.71750000000003,-750.9389,14
6,-43.9321,-418.2162,-292.0834,132.7609,-128.9303,-462.1483,-288.2528,-750.4011,14
7,-39.9437,-409.0952,-293.1534,133.5877,-129.7576,-449.03889999999996,-289.32329999999996,-738.3621999999999,14
8,-43.2986,-428.0364,-277.9555,132.6711,-130.821,-471.33500000000004,-276.1054,-747.4404000000001,14
9,-41.5759,-417.3016,-291.7903,134.5847,-129.8705,-458.8775,-287.0761,-745.9535999999999,14
10,-38.6032,-418.7519,-289.745,131.7166,-128.7779,-457.3551,-286.80629999999996,-744.1614,14
11,-40.5454,-429.1866,-291.962,132.0001,-129.9062,-469.73199999999997,-289.8681,-759.6001,14
12,-35.4346,-423.925,-288.511,132.7939,-130.282,-459.3596,-285.9991,-745.3587,14
13,-38.4416,-423.6715,-298.3619,133.2097,-130.4715,-462.1131,-295.6237,-757.7367999999999,14
14,-40.7284,-419.7713,-294.4103,131.882,-129.4167,-460.4997,-291.945,-752.4447,14
15,-41.3486,-423.4512,-278.8501,132.4112,-129.5082,-464.79979999999995,-275.9471,-740.7468999999999,14
16,-41.198,-433.1258,-274.2643,131.315,-128.2242,-474.3238,-271.1735,-745.4972999999999,14
17,-37.6237,-417.0671,-283.1934,131.986,-130.4561,-454.69079999999997,-281.6635,-736.3543,14
18,-35.534,-424.2314,-283.8335,133.3751,-131.1975,-459.7654,-281.6559,-741.4213,14
19,-37.9383,-422.4488,-287.5282,132.8695,-129.7391,-460.38710000000003,-284.3978000000001,-744.7849000000001,14
