Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-43.8569,-445.2364,-271.8835,125.6025,-123.5983,-489.0933,-269.8793,-758.9726,32
1,-44.8162,-446.1367,-274.1214,128.7541,-126.6588,-490.9529,-272.0261,-762.979,32
2,-44.2996,-441.9974,-269.1358,129.6376,-126.49,-486.297,-265.9882,-752.2852,32
3,-44.5634,-448.7762,-266.4569,129.1084,-125.9998,-493.3396,-263.3483,-756.6879000000001,32
4,-43.0573,-465.1214,-260.5301,127.8563,-123.0779,-508.1787,-255.7517,-763.9304,32
5,-49.7372,-452.5991,-261.926,125.5127,-120.5002,-502.33630000000005,-256.9135,-759.2498,32
6,-48.3274,-462.811,-251.2594,124.5535,-120.8527,-511.1384,-247.5586,-758.697,32
7,-54.265,-463.7061,-259.5283,120.1167,-115.4966,-517.9711,-254.90820000000002,-772.8792999999998,32
8,-47.8863,-460.7936,-254.9034,124.4827,-120.9141,-508.67990000000003,-251.33480000000003,-760.0147,32
9,-50.2345,-452.1856,-267.1225,124.0007,-119.4532,-502.42010000000005,-262.575,-764.9951,32
10,-43.2066,-452.3929,-270.3087,128.773,-125.3512,-495.5995,-266.88689999999997,-762.4864,32
11,-41.7421,-458.4504,-259.6918,127.5586,-122.0616,-500.1925,-254.1948,-754.3873,32
12,-45.8008,-448.3391,-267.5091,124.9646,-118.6973,-494.13989999999995,-261.24179999999996,-755.3816999999999,32
13,-49.5039,-446.0202,-269.1204,127.45,-121.2945,-495.5241,-262.96490000000006,-758.4889999999999,32
14,-44.7227,-449.6205,-269.0053,129.6896,-125.0636,-494.3432,-264.37929999999994,-758.7225,32
15,-45.3515,-464.7442,-269.6079,128.2249,-123.403,-510.09569999999997,-264.786,-774.8816999999999,32
16,-45.9591,-460.9782,-269.4761,128.7021,-123.5651,-506.9373,-264.3391,-771.2764,32
17,-41.3406,-481.0355,-253.871,128.9761,-124.6989,-522.3761000000001,-249.5938,-771.9699,32
18,-45.1358,-469.6065,-255.467,128.2485,-123.1551,-514.7423,-250.3736,-765.1159,32
19,-41.4821,-477.4496,-249.3729,130.6629,-125.4429,-518.9317,-244.1529,-763.0845999999999,32
