Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-36.39290000000002,-187.8339000000003,214.0164999999999,-5.35125816,-224.22680000000145,208.66524184000008,-15.561558160002278,15
1,-35.31820000000014,-194.90300000000127,213.59019999999992,-5.709494159999993,-230.2212000000003,207.88070583999973,-22.34049415999641,15
2,-34.46600000000003,-202.02590000000095,221.1108999999999,-5.3932305599999975,-236.49190000000254,215.71766943999978,-20.774230560002707,15
3,-38.10729999999995,-177.08020000000027,198.2364,-5.599232639999995,-215.18750000000068,192.63716735999975,-22.55033264000008,15
4,-40.55389999999989,-179.64749999999975,206.4377999999998,-5.388040799999992,-220.2013999999994,201.04975919999964,-19.15164080000011,15
5,-40.223099999999995,-174.21140000000133,197.70360000000016,-5.411764799999993,-214.43450000000246,192.2918352000002,-22.142664800002763,15
6,-37.29110000000002,-202.22880000000134,220.9824000000001,-5.688685440000002,-239.51989999999932,215.29371455999984,-24.226185439996357,15
7,-32.57240000000019,-175.70939999999888,189.96620000000013,-4.812639120000014,-208.28179999999975,185.15356087999976,-23.12823911999908,15
8,-31.941099999999864,-183.13070000000005,198.48620000000017,-5.092147440000005,-215.07180000000062,193.39405255999998,-21.677747439997916,15
9,-34.240800000000014,-168.12100000000078,186.90149999999994,-4.81248144000001,-202.3617999999999,182.08901855999997,-20.272781440001268,15
10,-38.00840000000005,-153.20820000000003,176.7292999999998,-5.165820000000004,-191.2166000000003,171.56348000000003,-19.653120000003014,15
11,-35.93819999999998,-174.9088999999978,196.56029999999976,-5.16735864,-210.84709999999984,191.39294135999972,-19.454158640001538,15
12,-35.390200000000036,-156.51730000000038,182.35740000000004,-5.050433520000018,-191.90749999999952,177.30696648000026,-14.600533520000226,15
13,-31.498499999999822,-181.93660000000057,196.2477999999997,-4.499199359999984,-213.4350999999997,191.74860063999995,-21.686499360000653,15
14,-35.867599999999975,-214.71860000000004,236.04439999999977,-4.631657760000003,-250.58620000000116,231.41274223999983,-19.173457760003544,15
15,-31.575099999999914,-176.03369999999683,195.3897,-4.386258720000008,-207.608799999994,191.00344127999983,-16.605358719995934,15
16,-28.561999999999856,-181.84079999999886,198.05289999999997,-4.094297279999996,-210.40280000000052,193.95860272000016,-16.44419728000173,15
17,-36.953699999999984,-168.72079999999818,193.24010000000004,-4.966890479999995,-205.67449999999587,188.2732095200003,-17.40129047999642,15
18,-31.10969999999996,-176.0903999999972,191.09789999999958,-4.519776239999997,-207.20009999999854,186.5781237599997,-20.62197624000021,15
19,-32.09819999999996,-199.33309999999796,220.8418000000001,-5.411178000000005,-231.4313000000011,215.43062200000014,-16.00067799999681,15
