Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-33.7302,-460.5497,-257.5321,134.8351,-134.9565,-494.2799,-257.6535,-751.9334,27
1,-38.4537,-458.2345,-270.4792,135.6478,-134.4638,-496.68820000000005,-269.2952,-765.9834000000001,27
2,-35.2904,-454.0889,-268.7446,135.9408,-134.7842,-489.3793,-267.58799999999997,-756.9673,27
3,-31.9609,-450.5441,-273.8167,139.0451,-138.1422,-482.505,-272.91380000000004,-755.4187999999999,27
4,-39.5223,-454.6432,-270.7448,135.1517,-133.7924,-494.16549999999995,-269.3855,-763.5509999999999,27
5,-34.8334,-438.6938,-271.5823,135.6714,-134.6327,-473.5272,-270.54359999999997,-744.0708000000001,27
6,-34.7036,-452.4061,-276.4394,140.6847,-139.1872,-487.1097,-274.9419,-762.0515999999999,27
7,-32.905,-446.6438,-278.9559,138.7663,-137.8409,-479.5488,-278.03049999999996,-757.5793,27
8,-36.4271,-434.8416,-290.4724,137.5426,-135.8683,-471.2687,-288.7981,-760.0668,27
9,-34.7115,-464.9684,-269.222,138.6529,-135.4988,-499.6799,-266.0679,-765.7478,27
10,-35.9774,-453.9106,-269.8878,138.1048,-135.0947,-489.888,-266.8777,-756.7657,27
11,-34.7138,-440.8672,-275.2014,139.6971,-134.3916,-475.581,-269.8959,-745.4769000000001,27
12,-32.6002,-450.3455,-270.472,138.1143,-135.4644,-482.9457,-267.8221,-750.7678000000001,27
13,-38.4081,-433.2371,-283.0653,136.848,-134.7663,-471.6452,-280.98359999999997,-752.6288,27
14,-32.5392,-469.9248,-260.5693,138.927,-137.2054,-502.464,-258.84770000000003,-761.3117,27
15,-36.5105,-484.4335,-242.5551,135.9266,-132.5705,-520.944,-239.199,-760.143,27
16,-31.4741,-491.4831,-238.8857,138.0056,-135.1319,-522.9572,-236.01200000000003,-758.9692,27
17,-32.5091,-496.5589,-248.5321,138.5821,-136.9934,-529.068,-246.94340000000003,-776.0114000000001,27
18,-35.5403,-478.5463,-256.9712,137.4244,-133.5299,-514.0866,-253.07670000000002,-767.1633,27
19,-37.9861,-475.5359,-260.4313,139.0073,-133.8683,-513.522,-255.29230000000004,-768.8143000000001,27
