Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1689.0221,-17386.8349,-3127.529,80.612244,-19075.857,-3046.916756,-22122.773756,40
1,-1690.6015,-17389.2992,-3102.432,80.90395056,-19079.900700000002,-3021.52804944,-22101.42874944,40
2,-1706.0149,-17278.0772,-3195.8698,81.95744592,-18984.092099999998,-3113.91235408,-22098.004454079997,40
3,-1674.5731,-17236.7715,-3222.1954,82.38232296,-18911.3446,-3139.8130770400003,-22051.157677040002,40
4,-1702.734,-17422.8842,-3120.6536,82.87537536,-19125.6182,-3037.77822464,-22163.396424640003,40
5,-1699.7586,-17306.9302,-3155.6301,81.31178808,-19006.6888,-3074.31831192,-22081.00711192,40
6,-1700.7505,-17240.3038,-3174.7902,82.35985824,-18941.054300000003,-3092.43034176,-22033.484641760002,40
7,-1694.9427,-17369.7884,-3067.3735,79.54465536,-19064.7311,-2987.82884464,-22052.55994464,40
8,-1660.8198,-17401.321,-3078.4904,81.28909728000001,-19062.1408,-2997.20130272,-22059.34210272,40
9,-1715.8906,-17476.0146,-2996.9584,79.44832584,-19191.905199999997,-2917.51007416,-22109.415274159997,40
10,-1698.2557,-17423.0043,-3044.8805,79.95653352,-19121.260000000002,-2964.92396648,-22086.183966480003,40
11,-1714.9371,-17171.6213,-3233.9427,82.21423464,-18886.558399999998,-3151.72846536,-22038.286865359998,40
12,-1734.3921,-17250.282,-3161.8996,79.68505968,-18984.6741,-3082.21454032,-22066.88864032,40
13,-1688.4487,-17215.9928,-3217.1069,81.44662104,-18904.4415,-3135.66027896,-22040.10177896,40
14,-1672.1873,-17388.0764,-3110.5517,81.27003168,-19060.263700000003,-3029.28166832,-22089.545368320003,40
15,-1715.508,-17193.2412,-3216.2694,80.77172472,-18908.749200000002,-3135.4976752800003,-22044.24687528,40
16,-1709.3894,-17264.998,-3175.6231,80.73685296000001,-18974.3874,-3094.88624704,-22069.27364704,40
17,-1665.1948,-17297.6384,-3204.3395,81.98183304,-18962.8332,-3122.35766696,-22085.19086696,40
18,-1666.2133,-17285.3667,-3172.9418,82.31405904,-18951.579999999998,-3090.62774096,-22042.20774096,40
19,-1687.0322,-17307.3442,-3152.7183,81.21495816,-18994.3764,-3071.50334184,-22065.879741840003,40
