Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1846.2448,-18046.2029,-3004.3647,1898.8194,-1143.2516,-19892.4477,-2248.7969000000003,-22141.2446,4
1,-1805.9847,-18056.4045,-3031.9812,1896.8491,-1148.3239,-19862.3892,-2283.456,-22145.8452,4
2,-1787.9329,-18074.0393,-3043.8385,1900.5393,-1151.2211,-19861.9722,-2294.5203,-22156.4925,4
3,-1803.7103,-18000.5308,-3087.4729,1903.3601,-1150.7669,-19804.2411,-2334.8797000000004,-22139.120799999997,4
4,-1829.9786,-17786.1271,-3224.6379,1911.9076,-1163.0268,-19616.1057,-2475.7571000000003,-22091.862800000003,4
5,-1834.2329,-17745.9658,-3250.7384,1899.3438,-1147.9897,-19580.1987,-2499.3843,-22079.583000000006,4
6,-1856.5985,-17727.088,-3302.3703,1913.5897,-1162.7636,-19583.6865,-2551.5442000000003,-22135.230699999996,4
7,-1780.5952,-17709.4249,-3275.6047,1922.9878,-1180.2596,-19490.0201,-2532.8765,-22022.896600000004,4
8,-1812.4259,-17847.0404,-3226.0027,1904.754,-1171.122,-19659.4663,-2492.3707000000004,-22151.837,4
9,-1827.9294,-17698.5933,-3339.1226,1913.9441,-1175.8346,-19526.5227,-2601.0131,-22127.535799999998,4
10,-1777.7192,-17757.9873,-3343.2821,1923.8713,-1184.8155,-19535.7065,-2604.2263,-22139.932800000002,4
11,-1813.0734,-17804.6644,-3269.3435,1914.6576,-1168.6491,-19617.737800000003,-2523.335,-22141.0728,4
12,-1801.4439,-17686.8134,-3356.4159,1916.746,-1181.6739,-19488.257299999997,-2621.3437999999996,-22109.6011,4
13,-1821.5704,-17780.0795,-3288.8086,1911.0004,-1174.4251,-19601.6499,-2552.2333,-22153.8832,4
14,-1855.2442,-17790.8132,-3220.9096,1915.7821,-1167.3687,-19646.0574,-2472.4962,-22118.5536,4
15,-1794.7687,-17865.9617,-3151.6916,1912.8621,-1168.2035,-19660.7304,-2407.0330000000004,-22067.7634,4
16,-1830.2247,-17861.599,-3125.694,1901.1582,-1153.9635,-19691.823699999997,-2378.4993,-22070.322999999997,4
17,-1850.4632,-17801.8879,-3188.2277,1918.2202,-1174.0348,-19652.3511,-2444.0423,-22096.3934,4
18,-1833.3872,-17848.7848,-3196.8224,1927.5049,-1187.0222,-19682.172000000002,-2456.3397000000004,-22138.511700000003,4
19,-1816.9184,-17733.0953,-3229.8199,1916.7696,-1181.7301,-19550.0137,-2494.7803999999996,-22044.7941,4
