Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1736.2509,-17776.937,-3340.1339,91.23636312,-19513.1879,-3248.8975368799997,-22762.085436880003,27
1,-1727.4352,-17702.5417,-3401.4679,91.49486544,-19429.9769,-3309.97303456,-22739.94993456,27
2,-1766.8883,-17739.7784,-3351.0666,90.86217336,-19506.666699999998,-3260.2044266400003,-22766.87112664,27
3,-1741.2732,-17712.9014,-3445.0824,92.40254279999999,-19454.1746,-3352.6798572,-22806.8544572,27
4,-1756.168,-17801.5308,-3408.4726,92.48873975999999,-19557.698800000002,-3315.98386024,-22873.682660240003,27
5,-1741.7661,-17766.1203,-3415.6269,90.830448,-19507.8864,-3324.796452,-22832.682851999998,27
6,-1750.7154,-17772.1888,-3395.5282,90.15198264,-19522.9042,-3305.3762173600003,-22828.28041736,27
7,-1775.283,-17871.9406,-3400.8878,90.03656735999999,-19647.2236,-3310.85123264,-22958.074832640003,27
8,-1741.295,-17623.0353,-3504.0049,90.89528688,-19364.3303,-3413.1096131199997,-22777.43991312,27
9,-1750.1999,-17739.6861,-3459.4037,90.6170832,-19489.886,-3368.7866168,-22858.6726168,27
10,-1730.8368,-17831.1504,-3403.007,91.54011888,-19561.9872,-3311.46688112,-22873.454081120002,27
11,-1748.6702,-17766.1012,-3392.027,89.18274887999999,-19514.7714,-3302.84425112,-22817.61565112,27
12,-1771.9889,-17877.0748,-3311.7316,88.97018759999999,-19649.0637,-3222.7614124,-22871.825112399998,27
13,-1745.8043,-17831.4329,-3420.1741,90.49365791999999,-19577.2372,-3329.6804420800004,-22906.91764208,27
14,-1728.0242,-17902.6775,-3281.3488,89.0080488,-19630.7017,-3192.3407512000003,-22823.042451200003,27
15,-1771.6383,-18046.8895,-3174.9071,86.73357744,-19818.5278,-3088.17352256,-22906.70132256,27
16,-1739.9581,-17967.3015,-3257.1071,88.18653384,-19707.2596,-3168.9205661600004,-22876.180166160004,27
17,-1730.27,-17848.7777,-3309.5048,89.79408792,-19579.0477,-3219.71071208,-22798.75841208,27
18,-1742.6383,-17905.4028,-3282.3514,90.43452576,-19648.0411,-3191.91687424,-22839.95797424,27
19,-1752.8238,-17891.2587,-3298.8618,88.68708288,-19644.082499999997,-3210.17471712,-22854.257217119997,27
