Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1699.3033,-17276.4042,-3157.5851,1870.3796,-1216.4273,-18975.7075,-2503.6328,-21479.3403,15
1,-1671.0013,-17315.9969,-3076.6723,1858.7561,-1199.166,-18986.998199999998,-2417.0822,-21404.080400000003,15
2,-1673.9923,-17238.1492,-3096.0879,1868.3667,-1191.6704,-18912.141499999998,-2419.3916,-21331.533099999997,15
3,-1703.8189,-17128.1718,-3193.7475,1866.3964,-1198.666,-18831.9907,-2526.0171,-21358.0078,15
4,-1695.3512,-17254.6404,-3099.6277,1861.8604,-1194.1823,-18949.9916,-2431.9496,-21381.9412,15
5,-1698.0012,-17274.3585,-3100.8622,1858.5907,-1194.0669,-18972.359699999997,-2436.3384,-21408.698099999998,15
6,-1663.9085,-17216.5893,-3149.6443,1872.5862,-1212.3946,-18880.4978,-2489.4527,-21369.9505,15
7,-1681.0131,-17336.3102,-3037.0621,1864.2229,-1210.009,-19017.3233,-2382.8482000000004,-21400.171499999997,15
8,-1687.5684,-17212.2803,-3149.8073,1873.2004,-1221.8699,-18899.8487,-2498.4768,-21398.3255,15
9,-1700.9248,-17248.3271,-3071.0104,1863.6654,-1212.6528,-18949.2519,-2419.9978,-21369.249699999997,15
10,-1684.8589,-17371.2843,-3051.7602,1870.2993,-1220.3516,-19056.1432,-2401.8125,-21457.9557,15
11,-1664.3454,-17287.7665,-3096.1325,1868.7778,-1204.8986,-18952.1119,-2432.2533000000003,-21384.3652,15
12,-1671.9002,-17324.6801,-3072.5802,1862.8857,-1213.0517,-18996.5803,-2422.7461999999996,-21419.326500000003,15
13,-1660.4371,-17243.7186,-3078.6823,1862.4133,-1217.4194,-18904.1557,-2433.6884,-21337.8441,15
14,-1685.4011,-17254.0582,-3118.0221,1866.3303,-1208.9747,-18939.4593,-2460.6665000000003,-21400.125799999994,15
15,-1666.0181,-17217.1811,-3110.8937,1867.4217,-1200.3998,-18883.199200000003,-2443.8718,-21327.071000000004,15
16,-1657.5902,-17269.285,-3056.2985,1861.2462,-1195.0903,-18926.8752,-2390.1426,-21317.017799999998,15
17,-1656.7645,-17151.8833,-3142.918,1858.1324,-1201.9567,-18808.647800000002,-2486.7423,-21295.390100000004,15
18,-1669.2329,-17272.2446,-3049.3385,1859.9043,-1204.563,-18941.4775,-2393.9972,-21335.4747,15
19,-1707.0241,-17230.1712,-3098.1497,1855.888,-1195.6204,-18937.1953,-2437.8821,-21375.077400000002,15
