Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-30.056799999999868,-135.50060000000178,141.6138000000002,-24.86550000000011,47.539499999999975,-165.55740000000026,164.28780000000006,-1.2696000000029244,19
1,-31.348099999999818,-134.18489999999883,145.23559999999992,-24.671700000000016,50.101800000000026,-165.5329999999998,170.6656999999999,5.132700000006025,19
2,-32.769700000000114,-136.8242000000015,150.83280000000002,-25.914399999999972,49.388100000000065,-169.59390000000207,174.30650000000037,4.712599999996883,19
3,-31.316599999999873,-106.94669999999905,116.12729999999976,-27.171400000000006,51.964099999999945,-138.26329999999803,140.91999999999996,2.656700000003184,19
4,-41.14340000000014,-108.53429999999906,125.74619999999982,-30.176400000000058,59.21340000000009,-149.67770000000127,154.78319999999985,5.105499999997164,19
5,-30.854100000000045,-123.80349999999856,130.37810000000025,-27.638999999999896,52.17450000000002,-154.65760000000046,154.91360000000037,0.2560000000016771,19
6,-28.28350000000001,-103.48500000000087,103.81959999999992,-27.010699999999872,52.01389999999995,-131.76849999999928,128.8227999999998,-2.9456999999977143,19
7,-30.887200000000156,-103.98359999999735,119.26559999999989,-24.185100000000148,50.2088,-134.8707999999982,145.28929999999997,10.4185000000017,19
8,-41.97929999999992,-104.2492999999991,124.48570000000001,-32.67589999999993,60.74750000000006,-146.22859999999923,152.55730000000017,6.328699999997639,19
9,-43.228599999999794,-114.08999999999935,131.54950000000025,-32.03320000000002,59.35379999999989,-157.31859999999824,158.87010000000032,1.5514999999961674,19
10,-40.17659999999997,-129.07879999999818,143.97149999999982,-33.75789999999995,60.00920000000008,-169.25539999999972,170.22279999999995,0.9674000000006799,19
11,-37.280499999999975,-96.43360000000013,108.18239999999992,-29.302200000000056,54.14910000000009,-133.7141000000026,133.0292999999997,-0.6848000000043157,19
12,-42.7294999999999,-93.11710000000033,114.60349999999988,-29.99209999999988,57.32360000000003,-135.84660000000002,141.9350000000005,6.0883999999967955,19
13,-32.54190000000008,-91.59660000000162,103.04279999999977,-25.848399999999998,51.34220000000005,-124.13849999999968,128.53659999999957,4.398100000005911,19
14,-27.695999999999884,-90.9416,102.74190000000033,-27.07670000000016,52.0222,-118.637599999999,127.68740000000014,9.049800000003415,19
15,-34.02990000000007,-94.3094000000014,105.95229999999992,-25.61670000000001,49.30290000000005,-128.33930000000282,129.63849999999974,1.2992000000018606,19
16,-36.69460000000013,-79.74120000000147,96.37669999999969,-26.5570000000001,49.617299999999915,-116.43580000000276,119.43699999999927,3.001199999989126,19
17,-32.33230000000001,-74.17249999999967,90.89140000000003,-24.142500000000126,45.88190000000006,-106.50480000000175,112.63080000000019,6.125999999995656,19
18,-33.0345,-113.8743999999977,123.89479999999992,-27.383899999999954,54.55649999999994,-146.9088999999986,151.06739999999968,4.158500000007393,19
19,-35.31759999999985,-97.61120000000119,115.97259999999972,-28.574600000000146,54.42360000000011,-132.92880000000036,141.82159999999965,8.892800000002012,19
