Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1741.964,-17673.9756,-3492.7955,93.71626559999999,-19415.9396,-3399.0792344,-22815.0188344,19
1,-1737.0249,-17686.6355,-3479.4223,92.72658096,-19423.6604,-3386.6957190400003,-22810.35611904,19
2,-1748.4726,-17734.4703,-3469.4118,90.20002176,-19482.942900000002,-3379.21177824,-22862.154678240004,19
3,-1764.7613,-17657.1979,-3500.4087,91.4502528,-19421.959199999998,-3408.9584472,-22830.917647199996,19
4,-1761.2099,-17897.4832,-3291.4398,88.8733764,-19658.6931,-3202.5664236000002,-22861.2595236,19
5,-1752.3603,-17853.8936,-3308.2352,88.72344864,-19606.2539,-3219.5117513600003,-22825.765651359998,19
6,-1755.8861,-17847.6819,-3345.431,90.9848592,-19603.568,-3254.4461408,-22858.014140799998,19
7,-1734.9905,-17990.2116,-3199.1213,89.27807328,-19725.2021,-3109.8432267199996,-22835.04532672,19
8,-1750.8878,-17896.7397,-3213.0993,88.30458576,-19647.6275,-3124.79471424,-22772.422214239996,19
9,-1754.0167,-17968.5509,-3207.2045,87.64691400000001,-19722.5676,-3119.557586,-22842.125185999997,19
10,-1741.7851,-17736.0844,-3399.1643,90.56380607999999,-19477.8695,-3308.6004939199997,-22786.46999392,19
11,-1707.2521,-17855.1846,-3317.5804,89.29952208,-19562.436700000002,-3228.28087792,-22790.71757792,19
12,-1805.5691,-17766.6549,-3254.2453,85.94038368,-19572.224000000002,-3168.30491632,-22740.52891632,19
13,-1737.9548,-17873.4808,-3274.8325,90.621954,-19611.4356,-3184.210546,-22795.646146000003,19
14,-1768.032,-17782.3021,-3360.9874,88.9214904,-19550.3341,-3272.0659096,-22822.400009599998,19
15,-1741.0921,-17827.3084,-3359.6179,88.81128864,-19568.400500000003,-3270.8066113600003,-22839.207111360003,19
16,-1776.4416,-17766.0736,-3408.5236,89.76442032,-19542.5152,-3318.7591796799998,-22861.274379680002,19
17,-1727.8277,-17708.3635,-3408.8011,91.46488176,-19436.1912,-3317.33621824,-22753.527418240003,19
18,-1739.204,-17877.2096,-3302.8132,88.57738728,-19616.4136,-3214.23581272,-22830.649412720002,19
19,-1759.8844,-17872.5654,-3320.8706,89.4206556,-19632.4498,-3231.4499444000003,-22863.899744399998,19
