Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1701.5597,-17390.2261,-3124.6239,78.7568544,-19091.7858,-3045.8670456,-22137.6528456,30
1,-1729.3091,-17230.8975,-3159.1433,81.15665328,-18960.206599999998,-3077.98664672,-22038.19324672,30
2,-1700.1926,-17331.4834,-3118.4943,80.73074952,-19031.676,-3037.76355048,-22069.439550479998,30
3,-1729.8746,-17226.4285,-3173.4002,79.20470592,-18956.3031,-3094.19549408,-22050.49859408,30
4,-1709.394,-17367.1745,-3107.6945,80.37702071999999,-19076.5685,-3027.31747928,-22103.885979280003,30
5,-1678.6144,-17350.2101,-3087.6305,80.74854792,-19028.8245,-3006.8819520800002,-22035.706452079998,30
6,-1665.2913,-17387.2111,-3078.3071,80.65581984,-19052.5024,-2997.65128016,-22050.15368016,30
7,-1685.5792,-17339.825,-3154.6375,81.35194895999999,-19025.4042,-3073.28555104,-22098.68975104,30
8,-1759.9633,-17182.7858,-3200.0196,78.48080999999999,-18942.7491,-3121.53879,-22064.28789,30
9,-1708.0769,-17404.3289,-3030.4367,78.3289332,-19112.4058,-2952.1077668000003,-22064.5135668,30
10,-1679.8083,-17342.7114,-3094.1774,80.78640623999999,-19022.5197,-3013.39099376,-22035.91069376,30
11,-1748.7046,-17209.611,-3198.808,80.47982447999999,-18958.3156,-3118.32817552,-22076.643775520002,30
12,-1711.2384,-17300.2049,-3115.9851,80.4130596,-19011.4433,-3035.5720404,-22047.015340399998,30
13,-1706.2243,-17368.9799,-3136.5484,80.22574944,-19075.2042,-3056.32265056,-22131.52685056,30
14,-1754.0126,-17135.6753,-3246.9311,79.83201528,-18889.687899999997,-3167.0990847199996,-22056.786984719998,30
15,-1698.0743,-17292.4234,-3126.1651,78.55460496,-18990.4977,-3047.6104950400004,-22038.108195039997,30
16,-1716.151,-17327.2975,-3130.2069,79.07965632,-19043.448500000002,-3051.12724368,-22094.575743680005,30
17,-1733.1702,-17272.2667,-3151.2561,80.09011727999999,-19005.4369,-3071.16598272,-22076.60288272,30
18,-1722.4333,-17293.3166,-3137.743,78.86797632,-19015.7499,-3058.87502368,-22074.624923679996,30
19,-1748.4997,-17226.6921,-3198.5101,79.67430504000001,-18975.1918,-3118.83579496,-22094.02759496,30
