Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1764.2564,-17648.0284,-3328.519,1996.3906,-1325.0792,-19412.284799999998,-2657.2075999999997,-22069.4924,37
1,-1751.4495,-17725.0622,-3302.0591,1989.7189,-1332.8783,-19476.5117,-2645.2185,-22121.730199999998,37
2,-1748.1704,-17634.8128,-3308.7441,1991.9539,-1323.6801,-19382.9832,-2640.4703,-22023.4535,37
3,-1708.3543,-17778.894,-3242.2246,1988.5708,-1323.9374,-19487.2483,-2577.5912,-22064.8395,37
4,-1720.6901,-17620.428,-3378.2507,2004.4279,-1336.9121,-19341.1181,-2710.7349000000004,-22051.853000000003,37
5,-1760.8143,-17608.4049,-3414.8868,1993.239,-1323.0958,-19369.2192,-2744.7436000000002,-22113.962799999998,37
6,-1701.1349,-17798.1676,-3258.6179,2002.6418,-1353.3213,-19499.3025,-2609.2974000000004,-22108.5999,37
7,-1723.6003,-17704.0573,-3323.2271,1994.6282,-1343.5469,-19427.6576,-2672.1458000000002,-22099.8034,37
8,-1714.4041,-17642.896,-3395.8856,1988.8495,-1335.3656,-19357.3001,-2742.4017000000003,-22099.701800000003,37
9,-1705.9384,-17670.4251,-3391.2028,1992.2043,-1328.2118,-19376.3635,-2727.2102999999997,-22103.5738,37
10,-1709.986,-17697.6234,-3358.5161,2001.3566,-1336.308,-19407.6094,-2693.4674999999997,-22101.076900000004,37
11,-1729.0418,-17793.8998,-3312.1449,1989.5772,-1328.297,-19522.9416,-2650.8647,-22173.806299999997,37
12,-1716.8769,-17761.4367,-3303.1416,1988.5708,-1328.8062,-19478.313599999998,-2643.377,-22121.690599999994,37
13,-1742.4617,-17832.9503,-3241.6971,1986.024,-1317.8252,-19575.412,-2573.4983,-22148.9103,37
14,-1712.6788,-17916.4886,-3179.1316,1974.6934,-1306.173,-19629.167400000002,-2510.6112000000003,-22139.7786,37
15,-1746.574,-17849.0309,-3240.3816,1988.0274,-1316.6741,-19595.604900000002,-2569.0283,-22164.633200000004,37
16,-1761.3004,-17785.1676,-3268.5307,1980.7131,-1307.6954,-19546.468,-2595.513,-22141.981,37
17,-1750.2355,-17630.8617,-3373.3609,1979.4043,-1311.115,-19381.0972,-2705.0716,-22086.168800000003,37
18,-1766.3304,-17628.2885,-3378.6282,1969.5479,-1297.2941,-19394.618899999998,-2706.3744,-22100.993299999995,37
19,-1742.505,-17753.7414,-3302.5287,1975.4022,-1305.8779,-19496.2464,-2633.0044,-22129.250799999998,37
