Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-48.52410000000007,-258.5323000000004,265.7059000000003,-41.984200000000016,85.83559999999994,-307.05639999999846,309.55730000000074,2.5008999999995467,12
1,-53.36269999999995,-237.57189999999684,250.14629999999988,-42.93860000000009,86.47769999999991,-290.93459999999635,293.6853999999995,2.75080000000537,12
2,-54.17399999999987,-261.89160000000027,279.1176000000003,-43.656800000000004,87.35039999999987,-316.06560000000013,322.8112000000002,6.74559999999633,12
3,-53.32409999999981,-232.75919999999843,250.72180000000014,-42.15430000000006,88.98390000000006,-286.0832999999994,297.55140000000017,11.46810000000437,12
4,-58.71060000000008,-263.0828000000021,284.8261000000002,-43.831500000000176,92.52069999999995,-321.7934000000031,333.5153000000005,11.72189999999739,12
5,-47.99440000000006,-283.1645999999982,293.7106,-42.93859999999995,88.20569999999981,-331.15899999999687,338.97769999999986,7.818700000002082,12
6,-55.11540000000012,-266.8045999999994,291.5715999999998,-41.99829999999989,85.5856999999998,-321.9200000000025,335.15899999999976,13.23899999999685,12
7,-52.7878000000001,-315.2036999999987,327.23839999999996,-45.64129999999986,89.51649999999995,-367.99149999999884,371.11360000000025,3.122100000001865,12
8,-55.49150000000022,-260.4323,278.34179999999986,-45.872800000000154,90.03499999999997,-315.92379999999747,322.5039999999997,6.5802000000009,12
9,-54.66669999999997,-358.4728000000004,370.10790000000014,-48.49050000000011,93.47960000000009,-413.1395000000006,415.0970000000001,1.957499999997708,12
10,-55.267599999999916,-289.9334999999987,312.2578999999997,-46.93119999999996,92.66110000000006,-345.2010999999995,357.9877999999996,12.786700000004203,12
11,-46.21899999999987,-283.036300000001,289.0684,-44.956200000000194,88.69279999999998,-329.2553000000025,332.80499999999955,3.5496999999998025,12
12,-46.74679999999999,-256.97889999999904,272.5159000000002,-39.17749999999981,83.2000999999998,-303.7256999999986,316.5385,12.812800000003222,12
13,-41.98649999999996,-263.1005000000013,277.30670000000015,-35.10939999999985,74.14020000000005,-305.08700000000107,316.33750000000055,11.250499999998624,12
14,-49.54630000000007,-310.42150000000004,320.9522999999999,-42.74959999999996,84.20629999999994,-359.96780000000103,362.4090000000001,2.441200000004528,12
15,-51.576199999999915,-235.15199999999783,253.67139999999972,-40.56189999999992,82.52550000000005,-286.7281999999982,295.6349999999994,8.906800000001226,12
16,-42.9262999999998,-228.0445000000019,242.45579999999995,-37.859199999999845,78.77890000000008,-270.9708000000024,283.3755,12.40469999999982,12
17,-33.96880000000009,-254.53900000000078,252.41019999999992,-34.40530000000001,71.45690000000002,-288.50780000000225,289.4617999999997,0.9539999999906286,12
18,-44.20939999999994,-217.1538000000014,228.6188999999996,-35.50149999999985,71.97439999999983,-261.3632,265.0917999999996,3.728600000001393,12
19,-47.88620000000001,-205.26040000000285,228.31660000000034,-36.0825999999999,77.97690000000003,-253.1466000000047,270.2109000000005,17.06429999999989,12
