Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-33.4773,-164.9056000000012,182.49869999999999,-4.944160080000007,-198.3829000000021,177.5545399199999,-20.828360080004018,16
1,-39.593100000000064,-175.28670000000096,195.3762000000001,-5.571941760000001,-214.87979999999942,189.80425824000014,-25.0755417599961,16
2,-41.61999999999996,-147.2557999999974,172.93819999999994,-5.489817840000001,-188.87579999999758,167.44838216000005,-21.427417839998952,16
3,-28.00249999999992,-154.96530000000234,166.19460000000004,-4.2389359200000065,-182.96780000000342,161.95566408000008,-21.01213592000329,16
4,-35.56099999999999,-159.62640000000187,179.97089999999992,-4.777931519999997,-195.18740000000093,175.19296847999976,-19.994431519998898,16
5,-35.220599999999955,-127.13459999999804,152.54010000000034,-5.024286,-162.3551999999998,147.51581400000026,-14.839386000002719,16
6,-43.19700000000001,-155.00680000000142,183.05339999999995,-5.647563359999994,-198.20380000000142,177.40583663999996,-20.797963360000153,16
7,-32.75390000000001,-159.69469999999922,183.56879999999984,-5.2180509599999905,-192.44859999999784,178.35074903999987,-14.097850959998823,16
8,-32.244100000000174,-152.21900000000102,171.23939999999988,-4.532296319999997,-184.46310000000278,166.70710367999988,-17.755996320003874,16
9,-29.882899999999836,-154.5186000000005,169.39399999999983,-4.780247040000006,-184.40150000000057,164.61375295999994,-19.787747039998294,16
10,-29.268799999999864,-145.46869999999927,169.65110000000033,-5.509023839999998,-174.73749999999916,164.14207616,-10.595423840001331,16
11,-36.57590000000004,-128.44789999999813,151.45659999999998,-4.480902720000012,-165.0237999999993,146.9756972799999,-18.048102719998838,16
12,-37.43929999999989,-144.4854000000028,168.1260000000001,-5.2460200799999885,-181.92470000000384,162.8799799200001,-19.044720080000957,16
13,-37.21150000000013,-139.55950000000087,167.59499999999997,-5.4629769599999936,-176.77100000000212,162.13202304000015,-14.63897695999924,16
14,-36.471699999999935,-142.8031000000019,168.99230000000006,-5.197733279999998,-179.2747999999989,163.79456671999986,-15.480233279999993,16
15,-31.42239999999994,-169.00219999999786,186.07579999999967,-4.344845040000003,-200.42459999999687,181.7309549599998,-18.693645040000774,16
16,-33.571500000000086,-165.92159999999967,187.63290000000012,-4.851743759999991,-199.49309999999952,182.78115624000003,-16.711943759998576,16
17,-32.33539999999997,-149.80729999999835,169.3169999999996,-4.651410239999985,-182.14269999999652,164.66558975999936,-17.47711023999807,16
18,-29.012900000000066,-171.37540000000132,192.51619999999997,-4.573462319999999,-200.38830000000297,187.94273767999994,-12.445562320002523,16
19,-30.422399999999996,-124.23939999999845,148.11790000000013,-4.2385348799999925,-154.66179999999548,143.8793651200004,-10.782434879995549,16
