Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1666.9848,-16984.8771,-3250.9563,1870.2662,-1219.0786,-18651.8619,-2599.7686999999996,-21251.630600000004,13
1,-1661.7466,-17039.5439,-3248.1817,1871.1073,-1214.6684,-18701.2905,-2591.7428,-21293.0333,13
2,-1666.5745,-17167.982,-3139.0556,1869.8646,-1222.0628,-18834.5565,-2491.2538,-21325.810299999997,13
3,-1665.9615,-16962.3734,-3271.6972,1883.827,-1220.4838,-18628.3349,-2608.3540000000003,-21236.6889,13
4,-1636.5958,-16954.5028,-3329.0157,1876.4512,-1224.3596,-18591.098599999998,-2676.9241,-21268.022699999998,13
5,-1663.5544,-16982.543,-3287.0952,1867.0816,-1214.9544,-18646.097400000002,-2634.9680000000003,-21281.0654,13
6,-1695.9404,-16981.3578,-3314.2701,1867.8659,-1211.0029,-18677.2982,-2657.4071000000004,-21334.7053,13
7,-1677.3914,-17140.8296,-3185.3945,1857.2158,-1201.0474,-18818.221,-2529.2261,-21347.4471,13
8,-1671.9917,-17131.7905,-3244.2987,1873.4414,-1207.472,-18803.782199999998,-2578.3293,-21382.1115,13
9,-1662.0465,-17085.6828,-3247.0242,1868.0596,-1221.82,-18747.7293,-2600.7846,-21348.513899999998,13
10,-1673.9599,-16997.2067,-3326.5886,1864.256,-1214.0669,-18671.1666,-2676.3995,-21347.5661,13
11,-1707.5229,-16949.8454,-3269.0968,1867.4265,-1215.0674,-18657.3683,-2616.7376999999997,-21274.105999999996,13
12,-1691.7923,-17071.4004,-3231.7218,1884.4176,-1218.492,-18763.1927,-2565.7961999999998,-21328.988899999997,13
13,-1665.0093,-17038.0337,-3264.1394,1883.9309,-1229.4745,-18703.043,-2609.683,-21312.726000000002,13
14,-1630.4106,-17104.0494,-3222.583,1877.9443,-1223.3554,-18734.46,-2567.9941,-21302.4541,13
15,-1641.3662,-17098.5234,-3272.0768,1867.5351,-1214.1465,-18739.8896,-2618.6881999999996,-21358.577799999995,13
16,-1690.5163,-17063.0762,-3272.7888,1868.0171,-1204.7776,-18753.5925,-2609.5492999999997,-21363.141799999998,13
17,-1673.5725,-16986.3663,-3320.0104,1866.1224,-1203.3985,-18659.9388,-2657.2865,-21317.2253,13
18,-1679.1175,-17020.2567,-3252.8787,1861.1422,-1198.6996,-18699.374200000002,-2590.4361,-21289.810300000005,13
19,-1655.4255,-17015.622,-3242.9207,1866.8973,-1201.5257,-18671.0475,-2577.5491,-21248.596599999997,13
