Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-40.27619999999996,-229.13770000000005,249.5781999999998,-5.99653656000001,-269.41390000000115,243.58166343999983,-25.832236560001775,13
1,-48.19830000000001,-253.69850000000037,281.75399999999985,-6.7663850400000065,-301.8968000000013,274.98761496,-26.909185039997737,13
2,-36.01770000000011,-255.53770000000088,266.8097999999999,-6.068926080000001,-291.5554000000026,260.74087391999973,-30.814526080002793,13
3,-45.39110000000012,-236.02499999999924,261.33149999999995,-6.583265279999997,-281.41609999999685,254.74823471999986,-26.667865279993407,13
4,-37.31349999999999,-245.63090000000022,258.57699999999994,-6.038696880000005,-282.94440000000156,252.5383031199998,-30.406096880001314,13
5,-44.882600000000096,-206.42819999999966,234.36690000000021,-6.22915559999999,-251.3107999999993,228.1377444000001,-23.173055599996474,13
6,-40.46740000000004,-214.97049999999712,231.34739999999994,-6.527805839999996,-255.43789999999876,224.81959415999995,-30.618305839998925,13
7,-45.89859999999995,-235.38939999999758,255.85970000000015,-6.5858356799999935,-281.2879999999973,249.27386432000014,-32.0141356799985,13
8,-45.29170000000002,-227.72270000000077,247.30560000000008,-6.589097279999997,-273.0144000000008,240.71650272000022,-32.29789727999753,13
9,-49.753900000000044,-231.38240000000224,254.26480000000038,-6.579281520000009,-281.1363000000018,247.6855184800006,-33.450781520001215,13
10,-47.06029999999983,-256.3047999999994,279.8254999999997,-6.8666399999999825,-303.3650999999978,272.95885999999956,-30.40623999999366,13
11,-42.835800000000134,-235.01140000000004,255.4337999999999,-6.612975360000005,-277.84719999999857,248.82082464000018,-29.02637535999611,13
12,-47.76009999999991,-223.43210000000153,244.01930000000016,-6.65468496000001,-271.192200000001,237.36461504000005,-33.827584960003605,13
13,-43.8053,-222.54350000000062,248.81230000000005,-6.327215280000001,-266.3488000000006,242.48508472000037,-23.86371528000302,13
14,-44.01740000000015,-233.8952999999991,252.98509999999987,-6.535322639999981,-277.91269999999906,246.4497773600001,-31.462922640000784,13
15,-50.48919999999997,-236.1402000000018,264.3214000000001,-6.8624121600000105,-286.62940000000066,257.4589878400003,-29.17041216000314,13
16,-41.260700000000035,-200.93269999999933,221.47249999999974,-6.13622232,-242.19340000000096,215.33627767999963,-26.857122319998098,13
17,-45.99989999999999,-226.64309999999716,249.82109999999983,-7.311974399999997,-272.6429999999992,242.50912559999955,-30.13387440000099,13
18,-52.6200999999999,-218.90169999999932,250.00849999999974,-7.5486808800000045,-271.5217999999974,242.45981911999996,-29.061980880000647,13
19,-46.88629999999986,-237.55709999999954,261.52220000000005,-7.005500640000001,-284.4433999999992,254.51669936000013,-29.926700639997193,13
