Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1666.7321,-17352.1092,-3023.6878,1858.8931,-1213.6451,-19018.8413,-2378.4398,-21397.2811,7
1,-1680.1737,-17310.1146,-3057.9161,1866.3208,-1221.831,-18990.2883,-2413.4263,-21403.714599999996,7
2,-1674.8054,-17361.6529,-2976.5506,1858.5435,-1202.8629,-19036.458300000002,-2320.87,-21357.3283,7
3,-1692.8676,-17394.2595,-2934.6869,1861.2887,-1205.6825,-19087.1271,-2279.0807,-21366.2078,7
4,-1663.0362,-17300.7144,-3075.6531,1871.2585,-1212.6975,-18963.7506,-2417.0921,-21380.842699999997,7
5,-1687.4895,-17191.9459,-3112.0712,1857.4473,-1202.5287,-18879.4354,-2457.1526,-21336.587999999996,7
6,-1667.2962,-17236.2355,-3130.3625,1868.6502,-1216.6668,-18903.5317,-2478.3791,-21381.910799999998,7
7,-1664.9013,-17315.3149,-3093.7771,1869.1511,-1216.5452,-18980.216200000003,-2441.1711999999998,-21421.387400000003,7
8,-1707.0318,-17117.5345,-3250.4883,1866.4484,-1208.3002,-18824.566300000002,-2592.3401,-21416.906400000003,7
9,-1688.7274,-16996.3571,-3290.8678,1865.8341,-1205.4731,-18685.0845,-2630.5068,-21315.5913,7
10,-1698.7755,-17033.8544,-3296.7659,1861.8179,-1202.5444,-18732.6299,-2637.4924,-21370.122299999995,7
11,-1690.6412,-17054.8989,-3270.3963,1874.0226,-1223.4031,-18745.5401,-2619.7767999999996,-21365.316899999998,7
12,-1705.1264,-17089.4355,-3142.2297,1875.8653,-1215.8315,-18794.5619,-2482.1958999999997,-21276.7578,7
13,-1692.2965,-17163.3924,-3168.7442,1858.4443,-1204.0754,-18855.6889,-2514.3752999999997,-21370.064200000004,7
14,-1676.428,-17094.2563,-3240.6252,1869.4724,-1219.4017,-18770.6843,-2590.5544999999997,-21361.2388,7
15,-1638.5701,-17040.6799,-3276.0045,1876.2906,-1223.7555,-18679.25,-2623.4694,-21302.719399999998,7
16,-1695.7175,-17087.4638,-3225.9194,1876.248,-1217.8883,-18783.1813,-2567.5597000000002,-21350.740999999998,7
17,-1680.2601,-17152.6334,-3157.7908,1865.9806,-1210.3653,-18832.8935,-2502.1755000000003,-21335.069,7
18,-1646.6298,-17234.8145,-3138.6262,1867.4265,-1208.2068,-18881.4443,-2479.4065,-21360.850799999997,7
19,-1660.7963,-17144.2363,-3168.9918,1860.7689,-1206.5381,-18805.0326,-2514.7609999999995,-21319.7936,7
