Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-32.89120000000005,-108.69089999999915,133.83730000000014,-4.372361999999994,-141.58210000000008,129.46493800000053,-12.117162000000462,18
1,-31.630500000000175,-107.55379999999974,131.4386000000004,-4.725389519999993,-139.18429999999694,126.71321048000038,-12.47108951999519,18
2,-32.96080000000002,-111.55030000000073,140.18020000000024,-4.184457840000004,-144.5111000000005,135.99574216000036,-8.515357840000206,18
3,-34.214800000000096,-98.88380000000018,123.91489999999988,-4.173820559999994,-133.09859999999935,119.74107944000019,-13.357520559996942,18
4,-33.315000000000154,-116.0934000000031,142.86389999999977,-4.050712080000009,-149.40840000000418,138.81318791999956,-10.595212080003648,18
5,-24.416199999999925,-87.17090000000138,105.69429999999977,-2.9047132800000064,-111.58710000000292,102.78958671999965,-8.797513280001453,18
6,-32.66640000000003,-119.24549999999846,133.83670000000012,-4.728713040000004,-151.9118999999962,129.1079869599999,-22.80391303999636,18
7,-33.40620000000002,-145.10639999999847,160.54490000000004,-4.690545119999998,-178.5125999999987,155.8543548800002,-22.658245119999037,18
8,-37.875699999999924,-133.8801999999996,157.36010000000016,-5.268680639999989,-171.75589999999818,152.09141936000032,-19.664480639997805,18
9,-33.85159999999998,-157.62440000000026,173.03770000000037,-4.944316320000013,-191.47600000000068,168.09338368000022,-23.382616320001716,18
10,-33.397299999999895,-130.4998999999977,147.93050000000005,-4.372020000000001,-163.89719999999625,143.55847999999986,-20.338719999999626,18
11,-34.77619999999984,-148.7970000000023,167.03470000000027,-4.8181428000000075,-183.57320000000192,162.21655720000007,-21.35664280000094,18
12,-33.86620000000008,-137.04829999999976,154.5614999999999,-5.143628879999985,-170.91450000000054,149.41787111999992,-21.496628880000685,18
13,-39.04899999999997,-151.26349999999718,170.53980000000024,-5.244143039999985,-190.31249999999602,165.2956569600001,-25.01684303999457,18
14,-32.480499999999985,-138.5819999999984,150.95480000000015,-4.931151840000014,-171.06249999999682,146.02364815999994,-25.038851839999552,18
15,-31.002799999999873,-117.70700000000323,130.65849999999983,-4.601587680000009,-148.70980000000424,126.05691231999964,-22.65288768000505,18
16,-30.373700000000134,-105.85239999999851,120.6803000000001,-4.531551119999991,-136.22610000000208,116.14874888000008,-20.07735112000421,18
17,-30.381499999999974,-138.85660000000018,153.79079999999976,-4.631950080000008,-169.2381000000006,149.15884991999957,-20.079250079999724,18
18,-35.284600000000125,-119.87319999999875,133.91909999999984,-5.207346719999997,-155.15780000000137,128.71175327999998,-26.446046720001846,18
19,-29.5407000000001,-131.28939999999835,140.16260000000017,-4.857802559999996,-160.83009999999797,135.3047974399999,-25.52530255999477,18
