Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1695.5135,-17182.3232,-3330.2394,81.27235512,-18877.8367,-3248.96704488,-22126.80374488,11
1,-1682.4848,-17218.3736,-3274.3917,82.00588896,-18900.858399999997,-3192.38581104,-22093.244211039997,11
2,-1697.6173,-17229.0248,-3243.7869,81.4103136,-18926.642099999997,-3162.3765864,-22089.018686399995,11
3,-1652.0689,-17330.2172,-3186.7334,80.89291224,-18982.286099999998,-3105.84048776,-22088.126587759998,11
4,-1637.2255,-17264.6095,-3211.911,83.64756743999999,-18901.835,-3128.26343256,-22030.09843256,11
5,-1657.6279,-17265.4252,-3281.6806,82.88390016,-18923.0531,-3198.79669984,-22121.84979984,11
6,-1724.0568,-17060.3928,-3330.6265,82.35687168,-18784.4496,-3248.26962832,-22032.71922832,11
7,-1691.5014,-17029.7262,-3424.3214,84.32799912,-18721.227600000002,-3339.9934008799996,-22061.221000880003,11
8,-1717.8642,-17157.4157,-3353.4316,82.72225223999999,-18875.2799,-3270.70934776,-22145.98924776,11
9,-1692.3996,-17176.1854,-3334.7255,83.42530416,-18868.585,-3251.30019584,-22119.88519584,11
10,-1687.3541,-17189.958,-3325.7024,83.76868728,-18877.3121,-3241.93371272,-22119.245812719997,11
11,-1705.2149,-17120.3604,-3345.9519,82.76441976,-18825.5753,-3263.1874802400002,-22088.762780240002,11
12,-1667.3151,-17237.7642,-3279.8545,84.623706,-18905.0793,-3195.230794,-22100.310094000004,11
13,-1666.248,-17204.4003,-3299.1436,85.17879864,-18870.6483,-3213.96480136,-22084.61310136,11
14,-1697.0272,-17203.6883,-3199.1474,83.79055224,-18900.715500000002,-3115.3568477599997,-22016.07234776,11
15,-1675.9328,-17275.7367,-3226.3962,83.45364335999999,-18951.6695,-3142.94255664,-22094.61205664,11
16,-1672.3006,-17299.5684,-3199.6341,84.73543704,-18971.869,-3114.8986629600004,-22086.76766296,11
17,-1707.3168,-17174.3277,-3284.0459,81.22235904,-18881.644500000002,-3202.82354096,-22084.468040960004,11
18,-1676.2122,-17386.8479,-3127.2015,80.48231064,-19063.060100000002,-3046.71918936,-22109.77928936,11
19,-1721.9939,-17213.7613,-3261.2514,82.55733407999999,-18935.7552,-3178.69406592,-22114.44926592,11
