Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.053199999999996805,-21.97329999999863,22.030199999999752,-1.0658141036401503e-14,-22.026499999996815,22.03019999999998,0.003700000000435466,37
1,-0.08979999999996835,-33.71319999999929,33.82380000000006,-5.329070518200751e-15,-33.802999999997894,33.82380000000012,0.02080000000455584,37
2,-0.07589999999991193,-27.900600000000395,28.003500000000145,-1.7763568394002505e-15,-27.976500000000783,28.003500000000003,0.02700000000243108,37
3,-0.055800000000054695,-27.151199999999676,27.217899999999986,7.105427357601002e-15,-27.20699999999971,27.217900000000384,0.01089999999783231,37
4,-0.05189999999991812,-29.341599999999573,29.375999999999976,1.7763568394002505e-15,-29.39350000000087,29.375999999999976,-0.01750000000174623,37
5,-0.04649999999998755,-26.848800000001233,26.890899999999988,-3.552713678800501e-15,-26.895300000000077,26.8909000000001,-0.004399999998554449,37
6,-0.04009999999999536,-31.678500000001293,31.671500000000037,-1.2434497875801753e-14,-31.718600000001743,31.671499999999867,-0.04710000000090986,37
7,-0.04930000000017287,-29.997699999999156,30.022499999999866,-7.105427357601002e-15,-30.04699999999616,30.02249999999981,-0.02449999999873853,37
8,-0.047899999999863496,-32.86350000000192,32.87319999999994,7.200000080587188e-07,-32.91140000000155,32.873200719999886,-0.0381992800006401,37
9,-0.09190000000005227,-30.677299999999036,30.77759999999995,0.0,-30.769199999998648,30.777600000000064,0.008400000002779962,37
10,-0.12690000000002755,-31.4202000000015,31.563400000000115,0.0,-31.547100000000853,31.56340000000023,0.016299999998068415,37
11,-0.2106000000000705,-29.9536999999994,30.21890000000036,-7.199999867424367e-07,-30.164299999998093,30.2188992800003,0.054599280000843464,37
12,-0.4921000000000433,-33.546499999997195,33.9896999999998,-0.06503471999999455,-34.03859999999747,33.92466527999977,-0.11393471999861049,37
13,-0.4411000000001337,-34.74770000000041,35.090799999999774,-0.04311503999999999,-35.18880000000189,35.04768495999974,-0.1411150400049337,37
14,-0.14029999999991105,-26.769699999998807,26.93509999999992,7.200000062823619e-07,-26.909999999998718,26.935100719999923,0.025100720001205445,37
15,-0.2126000000000019,-32.628000000001805,32.81820000000002,-0.004410720000000978,-32.84060000000295,32.813789279999924,-0.026810720003481947,37
16,-0.0817000000000121,-31.340000000001965,31.41730000000001,-7.199999920715072e-07,-31.421700000002204,31.417299280000407,-0.004400720002649905,37
17,-0.10439999999995564,-29.636300000002223,29.734800000000064,7.200000027296483e-07,-29.740699999999208,29.734800720000123,-0.0058992800018131675,37
18,-0.08810000000001139,-32.78569999999905,32.850899999999854,-5.329070518200751e-15,-32.873799999997004,32.850899999999626,-0.02289999999925385,37
19,-0.08390000000007802,-35.085499999997296,35.14719999999994,7.200000027296483e-07,-35.1693999999992,35.14720071999989,-0.02219927999931315,37
