Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.9502000000000095,-39.30699999999962,40.50810000000024,-0.09230000000010818,2.4351999999998384,-40.257199999999386,42.850999999999544,2.5937999999991916,31
1,-0.7241999999999962,-36.62610000000126,36.982599999999934,0.30940000000009604,1.744299999999967,-37.350299999998526,39.03629999999998,1.6860000000004902,31
2,-0.4606999999998749,-27.7792000000004,27.60740000000027,0.5029999999999291,1.1114000000000033,-28.23990000000049,29.221799999999973,0.9818999999977223,31
3,-0.5279000000000522,-16.126799999998696,15.793199999999842,0.5692999999999131,1.1754000000001241,-16.654699999999423,17.537899999999638,0.8832000000024891,31
4,-0.9950000000000543,-26.96949999999822,29.120500000000277,-0.41830000000004475,2.2655999999999636,-27.964499999997827,30.96780000000018,3.003300000004174,31
5,-0.7193999999998866,-21.6176999999999,21.327699999999993,0.4180000000001485,1.7594000000001557,-22.337099999998884,23.50510000000031,1.168000000004099,31
6,-0.720500000000051,-25.692200000000526,25.572699999999998,0.11569999999983338,1.960099999999926,-26.412699999997812,27.648499999999302,1.2358000000014044,31
7,-0.4110999999998697,-26.875899999998637,26.476699999999994,0.5692999999998563,0.8834999999999553,-27.286999999998045,27.92949999999979,0.6425000000094769,31
8,-0.6209000000000557,-27.84500000000321,27.640899999999988,0.5171999999999883,1.500099999999975,-28.465900000003273,29.658199999999965,1.192299999998113,31
9,-1.7525000000000546,-23.889299999999366,25.705299999999795,-1.0797999999999064,3.26989999999995,-25.641799999997374,27.895399999999597,2.2535999999990963,31
10,-0.36110000000002174,-25.818900000001634,25.44889999999998,0.5691999999999666,0.7696000000001675,-26.18000000000052,26.787700000000086,0.607699999998772,31
11,-0.5290000000000035,-21.12760000000287,20.931500000000057,0.5691999999998103,1.2404999999999262,-21.656600000002186,22.741199999999566,1.0845999999995684,31
12,-0.5911000000000186,-9.607200000002422,9.578500000000076,0.564500000000038,1.4277000000000015,-10.198300000002916,11.570699999999874,1.3723999999964462,31
13,-0.5565999999999107,-31.61829999999958,31.09359999999998,0.5645000000000664,1.3881000000000085,-32.17490000000015,33.04619999999983,0.871299999998314,31
14,-0.42639999999994416,-22.46590000000242,22.199600000000032,0.569199999999924,0.9897000000001412,-22.892300000001683,23.758500000000538,0.8661999999978889,31
15,-0.2989000000000388,-42.54089999999934,41.78899999999999,0.5690999999999491,0.6333999999999236,-42.839799999998036,42.991499999999405,0.15170000000682649,31
16,-0.34479999999999933,-47.09960000000018,46.33339999999998,0.5360000000001861,0.8458999999999861,-47.4444000000027,47.715300000000354,0.27089999999680003,31
17,-0.35389999999993904,-42.01189999999781,41.699399999999855,0.3990000000001288,0.9215000000001652,-42.365800000000036,43.01990000000035,0.6540999999984933,31
18,-1.3097999999999956,-44.68169999999992,45.08310000000017,-1.1931999999999334,2.5863000000000085,-45.991500000000315,46.47620000000069,0.4847000000013395,31
19,-0.3722000000000705,-43.27609999999771,43.03640000000004,0.25739999999981933,1.0148999999999262,-43.64829999999961,44.30869999999979,0.6604000000020278,31
