Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1670.389,-17340.6819,-3012.1285,1864.1284,-1210.0461,-19011.0709,-2358.0461999999998,-21369.117099999996,35
1,-1695.8236,-17090.8185,-3184.3925,1872.0759,-1214.068,-18786.6421,-2526.3846,-21313.0267,35
2,-1703.7859,-17232.3079,-3030.6381,1853.0672,-1191.9773,-18936.0938,-2369.5482,-21305.641999999996,35
3,-1714.9989,-17258.8422,-3004.3661,1849.4904,-1186.9308,-18973.841099999998,-2341.8065000000006,-21315.647599999997,35
4,-1706.6177,-17297.7758,-3051.7157,1855.8833,-1189.1078,-19004.3935,-2384.9402,-21389.3337,35
5,-1703.2039,-17295.0061,-3069.5807,1850.4165,-1195.124,-18998.21,-2414.2882,-21412.498199999998,35
6,-1702.2564,-17268.0606,-3085.2109,1861.0241,-1203.1597,-18970.317,-2427.3464999999997,-21397.663500000002,35
7,-1680.2668,-17217.1968,-3092.4023,1848.2005,-1193.9252,-18897.463600000003,-2438.1270000000004,-21335.590600000007,35
8,-1690.1317,-17348.928,-3053.5836,1856.6582,-1195.3424,-19039.059699999998,-2392.2677999999996,-21431.327499999996,35
9,-1705.9559,-17266.9576,-3070.5982,1849.41,-1185.484,-18972.913500000002,-2406.6722,-21379.585700000003,35
10,-1666.0562,-17235.2095,-3107.8282,1858.3592,-1192.3549,-18901.2657,-2441.8239,-21343.0896,35
11,-1680.8442,-17215.722,-3097.4938,1862.1392,-1195.3945,-18896.5662,-2430.7491,-21327.3153,35
12,-1675.9213,-17349.0746,-3048.766,1861.5817,-1207.3142,-19024.9959,-2394.4985,-21419.494400000003,35
13,-1708.3382,-17264.5531,-3127.9552,1870.0488,-1207.2733,-18972.8913,-2465.1796999999997,-21438.071,35
14,-1668.3147,-17233.2777,-3125.0173,1870.4741,-1212.2164,-18901.592399999998,-2466.7596000000003,-21368.352,35
15,-1678.7459,-17267.8682,-3052.8996,1860.6366,-1199.3946,-18946.6141,-2391.6576000000005,-21338.271699999998,35
16,-1660.7548,-17172.4301,-3172.9279,1871.0505,-1213.0187,-18833.1849,-2514.8961,-21348.081,35
17,-1681.3272,-17133.8631,-3190.3906,1862.2857,-1204.0079,-18815.1903,-2532.1128000000003,-21347.303099999997,35
18,-1662.7824,-17177.4456,-3157.4012,1858.5955,-1198.7852,-18840.228,-2497.5909,-21337.8189,35
19,-1673.1057,-17219.5618,-3090.3312,1871.4333,-1210.0694,-18892.6675,-2428.9673000000003,-21321.6348,35
