Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1765.5766,-17901.5137,-3161.1657,1966.6279,-1277.5019,-19667.0903,-2472.0397000000003,-22139.13,16
1,-1750.4571,-17873.3627,-3184.1888,1969.6755,-1275.8399,-19623.8198,-2490.3531999999996,-22114.173,16
2,-1762.9952,-17915.6877,-3104.8024,1962.1533,-1275.5896,-19678.6829,-2418.2387,-22096.9216,16
3,-1712.4533,-17926.7157,-3180.2593,1982.0266,-1299.0756,-19639.169,-2497.3083,-22136.477300000002,16
4,-1769.7216,-17826.2461,-3238.3156,1985.2254,-1291.5397,-19595.9677,-2544.6299,-22140.597600000005,16
5,-1761.3309,-17885.461,-3217.115,1964.8512,-1272.5469,-19646.7919,-2524.8107,-22171.602600000002,16
6,-1741.8961,-17831.9365,-3230.3794,1978.7853,-1288.5332,-19573.8326,-2540.1273,-22113.9599,16
7,-1794.8752,-17718.9725,-3265.0171,1972.8648,-1280.2399,-19513.8477,-2572.3922000000002,-22086.2399,16
8,-1702.2379,-17712.7377,-3327.7666,1974.9061,-1291.4412,-19414.9756,-2644.3017,-22059.2773,16
9,-1747.8862,-17803.5886,-3220.9538,1971.9009,-1282.3958,-19551.4748,-2531.4487,-22082.923499999997,16
10,-1768.6559,-17850.2615,-3218.4688,1969.7464,-1273.9034,-19618.917400000002,-2522.6258,-22141.5432,16
11,-1732.0295,-17975.6099,-3169.7348,1968.6171,-1293.8545,-19707.6394,-2494.9722,-22202.6116,16
12,-1774.7122,-17959.3398,-3085.4373,1971.6742,-1279.4646,-19734.052000000003,-2393.2277000000004,-22127.279700000003,16
13,-1721.9507,-18026.4448,-3054.6694,1963.1691,-1289.4632,-19748.395500000002,-2380.9635,-22129.359,16
14,-1763.224,-17989.9484,-3067.8237,1956.3321,-1274.4094,-19753.1724,-2385.901,-22139.0734,16
15,-1732.3834,-17867.6737,-3166.0664,1971.8773,-1291.2274,-19600.057099999998,-2485.4165000000003,-22085.473599999998,16
16,-1733.9202,-17822.3545,-3272.14,1978.738,-1292.4884,-19556.2747,-2585.8903999999998,-22142.1651,16
17,-1746.3615,-17902.3727,-3133.823,1988.5755,-1297.0823,-19648.7342,-2442.3298,-22091.064,16
18,-1773.3712,-17994.2639,-3061.5613,1967.0956,-1267.4112,-19767.635100000003,-2361.8768999999998,-22129.512000000002,16
19,-1790.4655,-17991.4368,-3071.0467,1955.4438,-1254.0227,-19781.902299999998,-2369.6256,-22151.527899999997,16
