Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1669.1451,-17197.1725,-3114.2991,1856.1196,-1190.8943,-18866.317600000002,-2449.0738,-21315.3914,36
1,-1695.1583,-17064.2958,-3202.4376,1862.9472,-1202.0677,-18759.4541,-2541.5581,-21301.0122,36
2,-1693.812,-17143.0518,-3119.7358,1857.1024,-1187.7777,-18836.8638,-2450.4111000000003,-21287.274899999997,36
3,-1714.7197,-17075.7917,-3133.9555,1864.7143,-1203.0155,-18790.511400000003,-2472.2567,-21262.768100000005,36
4,-1720.401,-17061.5311,-3142.8185,1861.4446,-1186.8485,-18781.9321,-2468.2223999999997,-21250.154500000004,36
5,-1691.6261,-17117.2774,-3112.4973,1857.9151,-1198.3447,-18808.9035,-2452.9269000000004,-21261.830400000003,36
6,-1728.2256,-17242.9522,-3108.2811,1843.5038,-1182.7226,-18971.1778,-2447.4999000000003,-21418.677700000004,36
7,-1708.8026,-17263.9165,-3014.501,1855.373,-1192.0751,-18972.7191,-2351.2031,-21323.9222,36
8,-1669.8023,-17305.7462,-3004.5043,1851.2386,-1192.3585,-18975.5485,-2345.6242,-21321.1727,36
9,-1710.6744,-17279.9073,-2986.6405,1858.2978,-1201.6369,-18990.5817,-2329.9795999999997,-21320.5613,36
10,-1665.8183,-17286.659,-3057.0778,1857.3433,-1197.6218,-18952.4773,-2397.3563,-21349.833599999998,36
11,-1708.4508,-17151.4371,-3110.9916,1862.4369,-1195.6904,-18859.887899999998,-2444.2451,-21304.132999999998,36
12,-1693.6644,-17398.1283,-2879.9882,1844.3921,-1183.1833,-19091.7927,-2218.7793999999994,-21310.5721,36
13,-1732.2141,-17130.5942,-3144.2395,1850.5015,-1192.1474,-18862.8083,-2485.8854,-21348.693700000003,36
14,-1707.885,-17226.1855,-3091.2653,1856.4881,-1190.7461,-18934.070499999998,-2425.5233,-21359.5938,36
15,-1713.7363,-17257.5563,-3048.3882,1843.414,-1177.5047,-18971.2926,-2382.4789,-21353.771500000003,36
16,-1693.3194,-17256.0964,-2998.6797,1849.9723,-1187.0236,-18949.4158,-2335.731,-21285.1468,36
17,-1725.1246,-17441.0259,-2857.0265,1844.0755,-1189.3639,-19166.1505,-2202.3149000000003,-21368.4654,36
18,-1696.8062,-17179.7769,-3078.2337,1859.8948,-1195.6321,-18876.5831,-2413.9710000000005,-21290.554099999998,36
19,-1681.6725,-17148.4899,-3033.4855,1859.2711,-1196.0413,-18830.1624,-2370.2556999999997,-21200.4181,36
