GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1791.652,-17876.7254,-3330.079,82.75021056,-19668.377399999998,-3247.32878944,-22915.70618944
1,-1784.713,-17901.171,-3286.7099,84.02479344,-19685.884,-3202.68510656,-22888.56910656
2,-1797.1777,-17896.3742,-3267.9768,82.9798128,-19693.5519,-3184.9969871999997,-22878.5488872
3,-1748.7681,-18028.0058,-3196.7322,82.84094856,-19776.7739,-3113.89125144,-22890.66515144
4,-1740.077,-17944.2078,-3220.0411,85.3554276,-19684.2848,-3134.6856724,-22818.9704724
5,-1739.8493,-17919.908,-3319.0223,85.77981648,-19659.7573,-3233.24248352,-22892.99978352
6,-1819.0405,-17711.6768,-3359.9665,84.69144288,-19530.7173,-3275.27505712,-22805.992357119998
7,-1779.8222,-17706.9329,-3457.3144,86.88085776,-19486.7551,-3370.4335422400004,-22857.18864224
8,-1806.4345,-17803.3974,-3408.0089,85.3237476,-19609.8319,-3322.6851524,-22932.517052400002
9,-1771.6723,-17828.7064,-3393.4806,86.392566,-19600.378699999997,-3307.088034,-22907.466733999998
10,-1775.7811,-17877.1819,-3346.0645,86.12542008,-19652.963,-3259.93907992,-22912.90207992
11,-1797.4233,-17773.0981,-3370.7091,84.68766288,-19570.521399999998,-3286.02143712,-22856.54283712
12,-1760.8128,-17923.6068,-3285.8849,86.91481872,-19684.4196,-3198.97008128,-22883.38968128
13,-1753.3913,-17844.5255,-3352.3079,88.43113224,-19597.9168,-3263.87676776,-22861.79356776
14,-1794.7644,-17856.6628,-3238.882,86.35497336,-19651.4272,-3152.5270266400003,-22803.95422664
15,-1766.9403,-17932.1158,-3253.4869,85.87191312,-19699.056099999998,-3167.61498688,-22866.671086879996
16,-1760.661,-17974.2499,-3224.4413,87.38685792,-19734.9109,-3137.05444208,-22871.96534208
17,-1796.8018,-17864.4898,-3296.0018,83.85214392,-19661.2916,-3212.14965608,-22873.44125608
18,-1773.7096,-18023.4628,-3178.7919,83.09869992,-19797.1724,-3095.69320008,-22892.86560008
19,-1809.6965,-17897.1572,-3283.2331,85.38766992000001,-19706.8537,-3197.84543008,-22904.69913008

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1695.5135,-17182.3232,-3330.2394,81.27235512,-18877.8367,-3248.96704488,-22126.80374488
1,-1682.4848,-17218.3736,-3274.3917,82.00588896,-18900.858399999997,-3192.38581104,-22093.244211039997
2,-1697.6173,-17229.0248,-3243.7869,81.4103136,-18926.642099999997,-3162.3765864,-22089.018686399995
3,-1652.0689,-17330.2172,-3186.7334,80.89291224,-18982.286099999998,-3105.84048776,-22088.126587759998
4,-1637.2255,-17264.6095,-3211.911,83.64756743999999,-18901.835,-3128.26343256,-22030.09843256
5,-1657.6279,-17265.4252,-3281.6806,82.88390016,-18923.0531,-3198.79669984,-22121.84979984
6,-1724.0568,-17060.3928,-3330.6265,82.35687168,-18784.4496,-3248.26962832,-22032.71922832
7,-1691.5014,-17029.7262,-3424.3214,84.32799912,-18721.227600000002,-3339.9934008799996,-22061.221000880003
8,-1717.8642,-17157.4157,-3353.4316,82.72225223999999,-18875.2799,-3270.70934776,-22145.98924776
9,-1692.3996,-17176.1854,-3334.7255,83.42530416,-18868.585,-3251.30019584,-22119.88519584
10,-1687.3541,-17189.958,-3325.7024,83.76868728,-18877.3121,-3241.93371272,-22119.245812719997
11,-1705.2149,-17120.3604,-3345.9519,82.76441976,-18825.5753,-3263.1874802400002,-22088.762780240002
12,-1667.3151,-17237.7642,-3279.8545,84.623706,-18905.0793,-3195.230794,-22100.310094000004
13,-1666.248,-17204.4003,-3299.1436,85.17879864,-18870.6483,-3213.96480136,-22084.61310136
14,-1697.0272,-17203.6883,-3199.1474,83.79055224,-18900.715500000002,-3115.3568477599997,-22016.07234776
15,-1675.9328,-17275.7367,-3226.3962,83.45364335999999,-18951.6695,-3142.94255664,-22094.61205664
16,-1672.3006,-17299.5684,-3199.6341,84.73543704,-18971.869,-3114.8986629600004,-22086.76766296
17,-1707.3168,-17174.3277,-3284.0459,81.22235904,-18881.644500000002,-3202.82354096,-22084.468040960004
18,-1676.2122,-17386.8479,-3127.2015,80.48231064,-19063.060100000002,-3046.71918936,-22109.77928936
19,-1721.9939,-17213.7613,-3261.2514,82.55733407999999,-18935.7552,-3178.69406592,-22114.44926592

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-39.2672,-420.4608,-293.7948,10.449570239999998,-459.728,-283.34522976,-743.07322976
1,-39.5315,-430.0503,-294.5466,10.65628368,-469.5818,-283.89031632,-753.47211632
2,-41.306,-416.584,-294.3144,10.59389496,-457.89,-283.72050504,-741.6105050399999
3,-39.5063,-431.4279,-293.9253,10.22574888,-470.93420000000003,-283.69955111999997,-754.63375112
4,-44.2329,-421.3043,-293.5443,10.24445448,-465.5372,-283.29984552,-748.8370455200001
5,-35.6536,-428.225,-284.6451,10.56017376,-463.8786,-274.08492624,-737.96352624
6,-38.7136,-414.2466,-296.5239,10.79528256,-452.9602,-285.72861744000005,-738.68881744
7,-38.3831,-439.1665,-284.3911,10.495602,-477.5496,-273.895498,-751.445098
8,-39.4364,-415.9279,-298.8158,10.66649184,-455.3643,-288.14930816000003,-743.51360816
9,-33.0974,-419.4084,-310.654,10.8880488,-452.50579999999997,-299.7659512,-752.2717511999999
10,-35.061,-425.7658,-299.5137,10.933110719999998,-460.8268,-288.58058927999997,-749.4073892800001
11,-32.4791,-406.1638,-301.0945,10.57013424,-438.6429,-290.52436575999997,-729.16726576
12,-38.2419,-432.7267,-285.1088,10.4947956,-470.9686,-274.6140044,-745.5826043999999
13,-39.183,-407.098,-305.6212,10.6573104,-446.281,-294.9638896,-741.2448896
14,-38.4539,-426.202,-290.4636,10.88548488,-464.6559,-279.57811512,-744.23401512
15,-36.9791,-421.3255,-297.543,10.84154328,-458.3046,-286.70145672,-745.0060567200001
16,-35.0075,-431.5061,-289.0354,10.829841120000001,-466.5136,-278.20555887999996,-744.71915888
