Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-71.64080000000001,-272.100299999999,296.29640000000023,-54.35889999999989,113.68560000000011,-343.74109999999945,355.62310000000025,11.882000000003586,10
1,-78.56180000000015,-268.2782000000018,295.4201999999999,-61.96139999999997,119.94719999999992,-346.84000000000106,353.40599999999984,6.565999999996961,10
2,-76.65850000000009,-271.05390000000295,310.54260000000005,-56.11200000000002,116.33610000000002,-347.7124000000065,370.7667,23.054299999993418,10
3,-68.81190000000004,-274.1532999999987,303.5272999999998,-53.87219999999979,109.35700000000014,-342.9652000000003,359.0121000000004,16.046900000000505,10
4,-72.20079999999996,-275.4622000000024,299.0572,-54.08960000000019,111.28329999999994,-347.6630000000028,356.2509,8.587899999996694,10
5,-68.9503,-270.0560000000004,302.2616,-54.396700000000095,114.31319999999994,-339.0062999999992,362.1781000000001,23.17179999999621,10
6,-63.58489999999992,-275.91180000000037,304.34260000000006,-52.29409999999996,107.47549999999987,-339.4966999999991,359.524,20.027300000001333,10
7,-67.24550000000008,-268.4393999999999,305.84100000000007,-53.262800000000055,108.18220000000005,-335.68490000000133,360.76039999999983,25.07549999999401,10
8,-66.19099999999997,-267.43289999999797,306.8262000000002,-56.007900000000205,114.35180000000014,-333.6238999999968,365.17010000000016,31.54620000000284,10
9,-62.88240000000004,-265.9075000000009,284.53599999999994,-49.18500000000003,105.43540000000002,-328.7899000000034,340.7864000000002,11.996499999996786,10
10,-63.454500000000145,-261.35850000000136,289.5647,-50.56939999999986,104.90520000000001,-324.81300000000084,343.90049999999997,19.087500000000887,10
11,-62.31429999999983,-260.46520000000146,283.5942999999998,-48.911,102.58119999999997,-322.7795000000015,337.2645,14.484999999998422,10
12,-60.67289999999991,-252.12710000000146,276.00000000000006,-45.73100000000022,98.0013000000001,-312.80000000000274,328.2702999999999,15.470299999997223,10
13,-67.5130999999999,-254.98069999999666,281.1301000000001,-48.835499999999854,101.05599999999993,-322.49379999999496,333.35060000000016,10.856800000006047,10
14,-61.356699999999975,-235.92380000000026,263.9675999999999,-46.931299999999965,98.52489999999997,-297.2805000000014,315.5612000000001,18.280700000001502,10
15,-63.363899999999965,-226.9271999999974,252.7564999999999,-47.67309999999992,101.43369999999999,-290.2910999999951,306.5171000000002,16.2260000000083,10
16,-55.82029999999995,-267.61570000000313,276.00919999999996,-46.605200000000195,98.09110000000004,-323.43600000000015,327.4950999999998,4.059100000003809,10
17,-57.283900000000095,-235.95059999999762,261.1857,-44.31829999999991,95.15259999999992,-293.2344999999977,312.02,18.78550000000496,10
18,-64.90189999999996,-257.54059999999936,281.54549999999983,-49.378700000000066,105.76479999999992,-322.4425,337.93159999999943,15.489100000003077,10
19,-54.59950000000008,-259.82999999999913,274.3399999999998,-44.65850000000009,93.51940000000005,-314.42950000000104,323.2009,8.771400000002131,10
