Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1709.3651,-17648.548,-3489.4867,93.08137463999999,-19357.913099999998,-3396.40532536,-22754.318425359997,36
1,-1738.2015,-17529.3758,-3576.3245,93.90314592,-19267.5773,-3482.42135408,-22749.99865408,36
2,-1728.3818,-17610.926,-3496.4332,93.41874576000001,-19339.3078,-3403.01445424,-22742.32225424,36
3,-1752.7607,-17539.0634,-3513.2319,93.19737312,-19291.824099999998,-3420.03452688,-22711.858626879995,36
4,-1763.0431,-17528.3241,-3526.4619,93.04270776,-19291.3672,-3433.4191922399996,-22724.78639224,36
5,-1732.1352,-17574.6827,-3486.2662,93.66358607999999,-19306.817900000002,-3392.60261392,-22699.42051392,36
6,-1767.4064,-17715.7104,-3474.898,91.74972744,-19483.1168,-3383.1482725600004,-22866.26507256,36
7,-1756.0457,-17732.6315,-3375.3258,92.1622068,-19488.6772,-3283.1635932,-22771.840793199997,36
8,-1711.1638,-17779.7953,-3361.4622,91.00912536,-19490.9591,-3270.45307464,-22761.41217464,36
9,-1746.5608,-17755.9782,-3361.6991,92.26626624000001,-19502.539,-3269.43283376,-22771.971833760002,36
10,-1706.1992,-17765.5545,-3404.4768,92.75855399999999,-19471.753699999997,-3311.718246,-22783.471945999998,36
11,-1749.8758,-17629.407,-3444.5995,93.32002944,-19379.2828,-3351.27947056,-22730.56227056,36
12,-1739.3976,-17873.7651,-3248.2291,89.02259568,-19613.1627,-3159.20650432,-22772.369204320003,36
13,-1772.0962,-17638.9777,-3481.6125,90.90286776,-19411.0739,-3390.7096322400002,-22801.78353224,36
14,-1750.5237,-17695.8615,-3456.5357,92.40453288,-19446.3852,-3364.13116712,-22810.516367120003,36
15,-1754.5116,-17733.4327,-3403.0899,89.48433168,-19487.944300000003,-3313.6055683199997,-22801.549868320002,36
16,-1734.7811,-17727.8033,-3378.4084,90.76987295999999,-19462.5844,-3287.6385270399996,-22750.22292704,36
17,-1761.2509,-17898.3091,-3249.895,90.17723304,-19659.559999999998,-3159.71776696,-22819.277766959996,36
18,-1741.1697,-17652.5242,-3453.742,91.30958928,-19393.6939,-3362.43241072,-22756.126310719996,36
19,-1722.0753,-17597.746,-3423.566,91.6933068,-19319.8213,-3331.8726932,-22651.6939932,36
