Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1798.9373,-18039.8796,-3127.6667,81.9772524,-19838.8169,-3045.6894476,-22884.506347600003,7
1,-1796.3486,-17999.3924,-3153.7165,84.18480480000001,-19795.741,-3069.5316952,-22865.2726952,7
2,-1799.9683,-18038.878,-3078.8202,81.15242615999999,-19838.8463,-2997.6677738400003,-22836.51407384,7
3,-1819.2631,-18077.5584,-3056.9145,80.88539472,-19896.821500000002,-2976.02910528,-22872.85060528,7
4,-1794.8789,-18018.9207,-3180.3888,82.09122264,-19813.7996,-3098.29757736,-22912.09717736,7
5,-1808.7094,-17863.6924,-3221.411,81.55107072,-19672.4018,-3139.85992928,-22812.26172928,7
6,-1797.8249,-17917.2457,-3232.8225,83.23964136,-19715.0706,-3149.5828586400003,-22864.65345864,7
7,-1790.7166,-18000.7173,-3229.1929,83.68148808000001,-19791.4339,-3145.51141192,-22936.945311919997,7
8,-1827.1152,-17810.4797,-3354.5299,82.82176127999999,-19637.5949,-3271.70813872,-22909.30303872,7
9,-1813.756,-17685.0181,-3416.3288,83.45286576000001,-19498.774100000002,-3332.87593424,-22831.650034240003,7
10,-1823.1939,-17754.2396,-3381.8531,80.97849864,-19577.4335,-3300.87460136,-22878.30810136,7
11,-1825.2577,-17753.8385,-3365.2697,83.97804816,-19579.0962,-3281.2916518399998,-22860.38785184,7
12,-1839.1494,-17783.2222,-3267.7546,84.02521032,-19622.3716,-3183.72938968,-22806.10098968,7
13,-1816.9061,-17872.8465,-3266.2686,81.44135712,-19689.7526,-3184.82724288,-22874.57984288,7
14,-1801.6228,-17798.265,-3328.4005,83.05169328,-19599.8878,-3245.34880672,-22845.236606720002,7
15,-1761.5049,-17753.896,-3376.5658,84.91429656,-19515.4009,-3291.65150344,-22807.05240344,7
16,-1821.9272,-17773.9714,-3337.335,84.79491191999999,-19595.8986,-3252.5400880800003,-22848.43868808,7
17,-1806.6477,-17833.4761,-3266.1129,82.00358424,-19640.1238,-3184.1093157600003,-22824.233115760002,7
18,-1772.4572,-17959.8412,-3231.8692,82.38412368,-19732.2984,-3149.48507632,-22881.78347632,7
19,-1797.6547,-17853.7345,-3243.5345,80.14490783999999,-19651.389199999998,-3163.38959216,-22814.77879216,7
