Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.03369999999992501,-28.641399999998896,28.64810000000017,0.569199999999995,0.05649999999978661,-28.67510000000061,29.273799999999937,0.5986999999947784,39
1,-0.04350000000014376,-27.592799999999954,27.814599999999984,0.5692000000001087,0.07339999999993552,-27.636299999998982,28.45720000000003,0.8209000000024389,39
2,-0.033900000000002706,-28.469100000001163,28.23700000000005,0.5692000000000235,0.0566999999999922,-28.503000000001634,28.862899999999854,0.35990000000185773,39
3,-0.03610000000006863,-28.11660000000063,28.103899999999925,0.5692000000000235,0.06120000000008474,-28.15269999999998,28.734300000000246,0.5815999999948644,39
4,-0.038999999999930424,-28.357199999998215,28.0946000000001,0.5692999999998278,0.06539999999998258,-28.396199999999453,28.729300000000137,0.33310000000528817,39
5,-0.03369999999991791,-29.286900000001026,29.463099999999997,0.5691999999999098,0.0567999999998392,-29.320599999999104,30.089099999999746,0.7684999999987667,39
6,-0.029899999999990712,-28.742800000001182,28.696899999999914,0.5691999999999382,0.0495000000000374,-28.772699999998224,29.31560000000013,0.5428999999996904,39
7,-0.024999999999941735,-28.795699999998362,28.613300000000265,0.5691999999999666,0.0412000000000603,-28.82069999999942,29.223700000000292,0.40300000000002,39
8,-0.02039999999995956,-26.9057999999996,26.428800000000138,0.569199999999995,0.033799999999985175,-26.926199999999994,27.031799999999862,0.10560000000123182,39
9,-0.018899999999881345,-28.43970000000104,28.278499999999894,0.5691999999998245,0.03139999999999077,-28.458600000001354,28.87909999999971,0.4205000000010841,39
10,-0.018699999999910233,-29.289199999999198,29.258899999999983,0.5692000000000235,0.030900000000045225,-29.3079000000007,29.859000000000037,0.5511000000039985,39
11,-0.020200000000123453,-26.627000000002624,26.441599999999767,0.5691999999997961,0.0335000000000889,-26.647200000002954,27.04429999999968,0.3970999999949072,39
12,-0.025199999999919953,-28.634100000000444,28.216700000000174,0.5692999999998847,0.0425000000000324,-28.659300000001053,28.828500000000076,0.16919999999674928,39
13,-0.021199999999822694,-30.774600000000362,30.795999999999935,0.5691999999999666,0.03510000000012781,-30.795799999999304,31.40029999999956,0.6045000000011669,39
14,-0.017200000000109128,-26.781400000000247,26.522500000000036,0.5692999999999984,0.028000000000119485,-26.798600000000363,27.11980000000017,0.32120000000259097,39
15,-0.017799999999994043,-24.32379999999995,23.94569999999993,0.5691999999999098,0.029099999999942838,-24.341599999997698,24.543999999999755,0.202400000003081,39
16,-0.019700000000085538,-26.954700000000855,26.088999999999714,0.569200000000194,0.03290000000002635,-26.974400000001424,26.69109999999995,-0.28329999999925803,39
17,-0.018600000000120076,-23.969399999999666,23.9547000000004,0.5691999999999382,0.03079999999994243,-23.987999999999374,24.55470000000051,0.5667000000025837,39
18,-0.01769999999999783,-24.20980000000276,23.936399999999935,0.5691999999999666,0.02920000000014511,-24.22750000000252,24.534799999999564,0.3072999999951662,39
19,-0.016700000000099635,-23.077700000001983,22.9058,0.5692000000000803,0.02809999999990964,-23.09439999999961,23.503099999999563,0.40870000000165874,39
