Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1772.5161,-17892.3522,-3239.6298,1973.1767,-1287.3537,-19664.868300000002,-2553.8068000000003,-22218.6751,15
1,-1741.2607,-17955.2817,-3150.6536,1964.1567,-1266.512,-19696.5424,-2453.0089,-22149.5513,15
2,-1748.8092,-17865.8129,-3165.8472,1972.4301,-1262.314,-19614.6221,-2455.7311,-22070.353199999998,15
3,-1779.6334,-17744.1463,-3284.1137,1970.2661,-1270.2108,-19523.7797,-2584.0584,-22107.8381,15
4,-1778.3335,-17872.2464,-3190.2943,1965.6309,-1264.3855,-19650.5799,-2489.0489,-22139.628800000002,15
5,-1779.2657,-17876.9846,-3203.2347,1961.7942,-1264.099,-19656.2503,-2505.5395,-22161.7898,15
6,-1737.3432,-17839.5351,-3234.1254,1975.7518,-1280.321,-19576.8783,-2538.6946,-22115.572900000003,15
7,-1751.9245,-17920.244,-3148.6695,1972.4869,-1284.8158,-19672.1685,-2460.9984,-22133.1669,15
8,-1761.9068,-17812.5735,-3252.2149,1979.1822,-1294.1796,-19574.4803,-2567.2123,-22141.6926,15
9,-1775.3704,-17886.6809,-3136.7538,1971.8726,-1286.0575,-19662.0513,-2450.9386999999997,-22112.989999999998,15
10,-1758.6567,-17958.2326,-3167.3257,1975.0336,-1291.7515,-19716.8893,-2484.0436,-22200.9329,15
11,-1741.0982,-17883.9093,-3195.617,1974.5611,-1278.3255,-19625.0075,-2499.3814,-22124.388899999998,15
12,-1749.2352,-17920.4694,-3177.5552,1969.0329,-1286.5275,-19669.7046,-2495.0498,-22164.7544,15
13,-1729.4043,-17848.1483,-3186.0303,1972.605,-1292.127,-19577.5526,-2505.5523,-22083.1049,15
14,-1758.3387,-17853.9584,-3198.178,1975.2085,-1284.5682,-19612.2971,-2507.5377,-22119.8348,15
15,-1738.8382,-17805.6566,-3220.3206,1977.7363,-1277.9546,-19544.494799999997,-2520.5389,-22065.033699999996,15
16,-1718.502,-17881.8883,-3148.9081,1972.1844,-1274.1176,-19600.3903,-2450.8413,-22051.231600000003,15
17,-1730.6622,-17778.9584,-3208.2227,1964.9788,-1276.3891,-19509.6206,-2519.633,-22029.253599999996,15
18,-1740.8037,-17863.9685,-3157.9137,1968.1399,-1279.0487,-19604.7722,-2468.8225,-22073.5947,15
19,-1780.4056,-17832.4112,-3191.0948,1961.6241,-1266.9695,-19612.8168,-2496.4402,-22109.256999999998,15
