Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1707.0241,-17293.5036,-2997.2056,1853.0814,-1195.4254,-19000.5277,-2339.5496,-21340.0773,24
1,-1673.3122,-17291.3482,-3070.8485,1854.6028,-1200.2288,-18964.6604,-2416.4745000000003,-21381.1349,24
2,-1685.8172,-17350.3067,-3055.0732,1857.7355,-1200.3047,-19036.123900000002,-2397.6423999999997,-21433.766300000003,24
3,-1701.0214,-17351.4659,-2973.2418,1854.6973,-1191.8836,-19052.4873,-2310.4280999999996,-21362.9154,24
4,-1703.9912,-17252.1244,-3053.0274,1868.2439,-1208.8737,-18956.1156,-2393.6572,-21349.7728,24
5,-1715.9762,-17350.2705,-3010.9685,1851.8718,-1208.1119,-19066.2467,-2367.2086,-21433.455299999998,24
6,-1712.0948,-17234.3593,-3116.6244,1868.2344,-1214.4957,-18946.4541,-2462.8857,-21409.339799999998,24
7,-1674.6418,-17314.6217,-3057.6221,1854.4847,-1197.3526,-18989.2635,-2400.49,-21389.7535,24
8,-1697.5417,-17192.3913,-3112.8605,1866.5949,-1224.3238,-18889.933,-2470.5894,-21360.522399999998,24
9,-1652.2183,-17211.5168,-3131.3932,1886.6667,-1235.3455,-18863.7351,-2480.072,-21343.807099999998,24
10,-1642.1957,-17215.3824,-3074.2635,1883.5482,-1229.1426,-18857.5781,-2419.8579,-21277.435999999998,24
11,-1649.2939,-17228.9285,-3113.5529,1867.847,-1213.8489,-18878.222400000002,-2459.5548,-21337.7772,24
12,-1690.6435,-17224.8314,-3078.0857,1871.06,-1219.0133,-18915.474899999997,-2426.039,-21341.513899999994,24
13,-1658.065,-17205.6206,-3134.3171,1878.9602,-1227.8629,-18863.685599999997,-2483.2198000000003,-21346.905399999996,24
14,-1691.0909,-17122.7155,-3210.7123,1852.486,-1192.3851,-18813.806399999998,-2550.6114,-21364.417799999996,24
15,-1672.8842,-17160.3212,-3157.7233,1878.7429,-1215.5434,-18833.2054,-2494.5238,-21327.729199999998,24
16,-1714.5887,-17190.8443,-3080.3042,1850.1377,-1195.7079,-18905.433,-2425.8744,-21331.3074,24
17,-1700.5325,-17083.5631,-3174.5762,1857.1071,-1204.6677,-18784.0956,-2522.1368,-21306.2324,24
18,-1687.9065,-17189.2251,-3074.5004,1854.5603,-1196.4197,-18877.1316,-2416.3597999999997,-21293.4914,24
19,-1676.2452,-17224.56,-3101.7775,1848.1579,-1189.2418,-18900.805200000003,-2442.8614000000002,-21343.666600000004,24
