Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-41.445,-454.3201,-283.6362,10.27008288,-495.7651,-273.36611711999996,-769.13121712,37
1,-35.1712,-463.7887,-273.4544,10.23084216,-498.9599,-263.22355784,-762.1834578400001,37
2,-42.2134,-478.9836,-257.6237,9.538506,-521.197,-248.08519399999997,-769.282194,37
3,-39.9802,-450.5739,-280.6707,9.61750584,-490.5541,-271.05319416000003,-761.6072941599999,37
4,-39.8651,-450.41,-280.9945,10.242516239999999,-490.2751,-270.75198376000003,-761.0270837600001,37
5,-43.8032,-449.793,-287.928,10.53306504,-493.5962,-277.39493496,-770.9911349600001,37
6,-41.6746,-450.8154,-283.14,10.58735808,-492.49,-272.55264192,-765.04264192,37
7,-37.277,-450.7195,-286.1633,10.370694239999999,-487.99649999999997,-275.79260576,-763.7891057599999,37
8,-36.9753,-448.6478,-292.614,10.57809672,-485.6231,-282.03590327999996,-767.6590032800001,37
9,-32.2222,-450.2804,-288.0047,10.78939656,-482.5026,-277.21530344,-759.71790344,37
10,-35.6574,-460.5675,-280.9968,10.732626719999999,-496.2249,-270.26417328,-766.4890732800001,37
11,-36.6777,-455.8041,-274.9251,10.42480152,-492.4818,-264.50029847999997,-756.98209848,37
12,-35.1735,-456.5344,-278.9129,10.58556384,-491.7079,-268.32733615999996,-760.03523616,37
13,-39.4841,-449.556,-286.1543,10.43237736,-489.0401,-275.72192264,-764.7620226399999,37
14,-35.1807,-466.8601,-269.7827,10.2872844,-502.0408,-259.4954156,-761.5362156,37
15,-41.6805,-475.6719,-245.8137,10.476846,-517.3524,-235.33685400000002,-752.689254,37
16,-33.8784,-461.9285,-291.0812,10.9876896,-495.8069,-280.0935104,-775.9004104,37
17,-35.7916,-462.2461,-278.4931,10.833616079999999,-498.03770000000003,-267.65948392,-765.69718392,37
18,-42.9055,-457.1419,-272.8622,9.9669096,-500.04740000000004,-262.89529039999996,-762.9426904,37
19,-43.8397,-451.3102,-278.5753,9.48433464,-495.1499,-269.09096536000004,-764.24086536,37
