Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-42.4213,-471.1638,-257.4531,129.5006,-123.1064,-513.5851,-251.0589,-764.644,39
1,-36.1534,-483.5695,-256.253,134.0508,-128.2552,-519.7229,-250.45739999999998,-770.1803,39
2,-45.563,-477.6259,-241.7064,129.6707,-121.6083,-523.1889,-233.644,-756.8329,39
3,-48.7734,-467.5703,-254.4614,129.4108,-121.336,-516.3437,-246.3866,-762.7303,39
4,-47.2638,-477.9306,-243.3686,128.3571,-122.4965,-525.1944000000001,-237.50799999999998,-762.7024000000001,39
5,-45.1052,-477.9897,-246.6515,125.0118,-118.8007,-523.0949,-240.4404,-763.5353,39
6,-43.3841,-459.3041,-262.5634,129.2644,-122.6022,-502.6882,-255.90120000000002,-758.5894000000001,39
7,-39.7035,-454.373,-271.5999,127.9744,-121.8512,-494.0765,-265.4767,-759.5532000000001,39
8,-43.9227,-457.1511,-265.2691,131.2016,-124.4812,-501.0738,-258.54869999999994,-759.6225,39
9,-35.3774,-475.8886,-257.7682,132.7041,-127.285,-511.266,-252.34909999999996,-763.6151,39
10,-46.2226,-463.6515,-264.1665,131.1354,-125.4731,-509.8741,-258.50419999999997,-768.3783000000001,39
11,-42.3208,-463.7322,-267.5703,129.6282,-124.8056,-506.053,-262.7477,-768.8007,39
12,-45.5956,-461.8895,-265.731,130.1857,-122.7582,-507.4851,-258.3035,-765.7886,39
13,-45.4306,-458.5916,-267.9606,127.9083,-119.6742,-504.0222,-259.7265,-763.7487,39
14,-51.5512,-459.9948,-267.4827,127.2704,-119.331,-511.546,-259.54330000000004,-771.0893000000001,39
15,-45.1335,-470.5152,-263.2497,131.7119,-125.7653,-515.6487,-257.3031,-772.9518,39
16,-46.8151,-465.6959,-258.9383,129.6329,-124.591,-512.511,-253.89640000000003,-766.4073999999999,39
17,-42.0851,-483.9468,-258.2515,130.1385,-125.5505,-526.0319,-253.66350000000003,-779.6954000000001,39
18,-37.0294,-462.2538,-276.6871,136.0306,-132.0071,-499.2832,-272.6636,-771.9467999999999,39
19,-40.7465,-476.5105,-262.5771,133.1388,-127.083,-517.257,-256.5213,-773.7782999999998,39
