GENERALIZED BORN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1738.4284,-17855.3751,-3332.165,90.05275872,-19593.8035,-3242.11224128,-22835.91574128
1,-1748.9638,-17925.6667,-3211.477,89.93730888,-19674.630500000003,-3121.53969112,-22796.170191120003
2,-1705.8896,-17983.3975,-3179.5373,90.48763512,-19689.287099999998,-3089.04966488,-22778.336764879998
3,-1738.8715,-17977.664,-3200.5155,89.6100048,-19716.5355,-3110.9054952,-22827.440995200002
4,-1742.5066,-17746.3277,-3387.4986,90.54985536,-19488.834300000002,-3296.94874464,-22785.78304464
5,-1751.7986,-17770.6096,-3388.0273,88.93552247999999,-19522.408199999998,-3299.09177752,-22821.49997752
6,-1763.5464,-17738.4503,-3426.3803,87.98335055999999,-19501.9967,-3338.39694944,-22840.39364944
7,-1746.0582,-17692.5122,-3469.5158,92.37734352000001,-19438.5704,-3377.13845648,-22815.708856480003
8,-1778.5663,-17766.5735,-3304.6891,89.0965224,-19545.139799999997,-3215.5925776,-22760.732377599998
9,-1755.4015,-17752.141,-3357.339,88.59638664,-19507.5425,-3268.7426133599997,-22776.285113359998
10,-1785.5852,-17749.2957,-3383.6355,89.51076359999999,-19534.8809,-3294.1247364,-22829.0056364
11,-1732.1581,-17825.083,-3326.5409,89.89659216,-19557.2411,-3236.64430784,-22793.88540784
12,-1750.4317,-17705.4081,-3428.1899,91.14054192,-19455.8398,-3337.04935808,-22792.889158080005
13,-1734.4254,-17806.6255,-3332.236,90.27022104,-19541.0509,-3241.96577896,-22783.01667896
14,-1716.4186,-17775.5957,-3408.3869,89.03414376,-19492.014300000003,-3319.35275624,-22811.367056240004
15,-1768.1626,-17725.4565,-3411.4221,88.86065831999998,-19493.6191,-3322.56144168,-22816.180541679998
16,-1749.1811,-17755.7711,-3326.4084,86.49294336,-19504.952200000003,-3239.91545664,-22744.867656640003
17,-1757.196,-17791.1536,-3309.1529,88.13240928,-19548.3496,-3221.02049072,-22769.370090720004
18,-1756.8617,-17609.3838,-3475.6641,89.32932,-19366.2455,-3386.33478,-22752.58028
19,-1728.8302,-17819.858,-3333.1652,90.14189184,-19548.6882,-3243.02330816,-22791.71150816

Receptor Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-1696.2795,-17345.5876,-3122.549,80.42899608,-19041.8671,-3042.12000392,-22083.987103919997
1,-1711.3771,-17462.7221,-2963.4151,79.1365068,-19174.0992,-2884.2785932,-22058.3777932
2,-1662.2993,-17491.8632,-2940.5018,80.15211072,-19154.1625,-2860.34968928,-22014.512189279998
3,-1698.407,-17456.968,-2988.2266,79.18837992,-19155.375,-2909.03822008,-22064.41322008
4,-1701.149,-17254.8682,-3155.9195,80.4279672,-18956.017200000002,-3075.4915328,-22031.5087328
5,-1709.3032,-17260.6201,-3171.7756,79.61529456,-18969.9233,-3092.16030544,-22062.08360544
6,-1721.1607,-17241.7143,-3189.3874,77.75235936,-18962.875,-3111.63504064,-22074.510040639998
7,-1705.0148,-17201.6136,-3231.455,81.86673816,-18906.6284,-3149.58826184,-22056.216661840004
8,-1739.5609,-17242.3694,-3107.4822,78.78781007999999,-18981.9303,-3028.69438992,-22010.624689919998
9,-1712.4761,-17262.9901,-3127.0537,78.55377623999999,-18975.4662,-3048.49992376,-22023.966123759998
10,-1742.1726,-17270.7241,-3144.3923,79.15529088,-19012.8967,-3065.23700912,-22078.13370912
11,-1693.8927,-17354.8031,-3081.3825,79.6171248,-19048.6958,-3001.7653752,-22050.461175200002
12,-1706.6918,-17205.2792,-3194.4661,80.80106543999999,-18911.971,-3113.66503456,-22025.636034560004
13,-1691.4507,-17331.7296,-3088.4506,80.07007320000001,-19023.1803,-3008.3805268,-22031.5608268
14,-1676.9103,-17305.7257,-3155.9171,78.9227064,-18982.636,-3076.9943936,-22059.630393599997
15,-1731.7434,-17241.8855,-3163.5097,78.30452736,-18973.6289,-3085.20517264,-22058.83407264
16,-1709.2291,-17286.2922,-3072.2148,75.83725799999999,-18995.5213,-2996.377542,-21991.898842000002
17,-1719.208,-17337.6032,-3040.2081,77.32515528,-19056.8112,-2962.8829447199996,-22019.69414472
18,-1721.6893,-17173.1941,-3192.644,77.75931672,-18894.8834,-3114.88468328,-22009.76808328
19,-1696.5728,-17369.8892,-3055.1884,78.7900248,-19066.462,-2976.3983752,-22042.860375199998

Ligand Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL
0,-37.1238,-487.2908,-234.8437,10.4162112,-524.4146,-224.42748880000002,-748.8420887999999
1,-36.4098,-440.1242,-272.1169,10.84685616,-476.534,-261.27004383999997,-737.80404384
2,-43.0593,-465.3836,-265.9528,10.335524399999999,-508.4429,-255.61727560000003,-764.0601756
3,-40.0735,-492.0405,-241.6047,10.42162488,-532.114,-231.18307512,-763.29707512
4,-41.0437,-468.2187,-255.4067,10.12188744,-509.2624,-245.28481256,-754.54721256
5,-42.1697,-488.6223,-238.2669,9.32022792,-530.792,-228.94667207999998,-759.73867208
6,-41.9266,-474.0037,-260.5097,10.2309912,-515.9303,-250.2787088,-766.2090088000001
7,-40.3768,-461.4606,-268.4314,10.510606079999999,-501.8374,-257.92079392,-759.75819392
8,-38.0803,-492.4137,-230.0791,10.3830408,-530.494,-219.6960592,-750.1900592000001
9,-42.5574,-457.9273,-261.9776,10.0426104,-500.4847,-251.9349896,-752.4196896
10,-43.0864,-449.264,-269.0054,10.355473439999999,-492.35040000000004,-258.64992656,-751.0003265600001
11,-38.0965,-436.0768,-279.6744,10.27946736,-474.1733,-269.39493264,-743.56823264
12,-43.5417,-472.497,-261.7425,10.339476479999998,-516.0387000000001,-251.40302352,-767.4417235200001
13,-42.7317,-443.8032,-275.3386,10.20014784,-486.5349,-265.13845216,-751.6733521599999
14,-39.3064,-445.9927,-276.7841,10.111437359999998,-485.2991,-266.67266264,-751.9717626400001
15,-36.201,-459.622,-272.311,10.55613096,-495.82300000000004,-261.75486903999996,-757.57786904
16,-39.7147,-447.7239,-276.4271,10.65568536,-487.4386,-265.77141464,-753.21001464
17,-37.7508,-436.17,-286.8067,10.80725472,-473.9208,-275.99944528,-749.92024528
18,-34.8781,-423.7389,-296.0342,11.57000328,-458.617,-284.46419672,-743.08119672
19,-32.0225,-436.2636,-292.1709,11.35186704,-468.2861,-280.81903296,-749.10513296

DELTA Energy Terms
Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL
0,-5.0250999999999095,-22.496700000002193,25.227700000000027,-0.792448560000004,-27.521800000002372,24.435251439999803,-3.0865485600044167
1,-1.1769000000000673,-22.820400000002564,24.05500000000029,-0.046054080000002884,-23.997300000002383,24.008945920000087,0.011645919997704368
2,-0.5310000000000699,-26.150699999999347,26.91730000000007,-1.7763568394002505e-15,-26.681699999999182,26.91730000000001,0.23560000000031778
3,-0.39100000000004087,-28.655499999999904,29.315799999999996,-3.552713678800501e-15,-29.046500000001743,29.315799999999854,0.26929999999902066
4,-0.3139000000000465,-23.24080000000083,23.827600000000075,7.199999974005777e-07,-23.554700000000196,23.827600720000333,0.2729007200006208
5,-0.325700000000019,-21.367199999999684,22.015199999999737,-7.105427357601002e-15,-21.69289999999944,22.01519999999971,0.32229999999754
6,-0.45910000000004203,-22.732300000000805,23.516800000000273,-8.881784197001252e-15,-23.191399999999703,23.51680000000033,0.32539999999755764
7,-0.6666000000000167,-29.438000000000443,30.370599999999797,-7.199999849660799e-07,-30.104599999999095,30.37059928000002,0.26599928000098316
8,-0.9251000000000076,-31.79039999999901,32.87219999999988,-0.0743284799999877,-32.71549999999718,32.79787152000014,0.08237152000026526
9,-0.3679999999998529,-31.223600000000545,31.69229999999999,1.5987211554602254e-14,-31.591600000000653,31.692300000000273,0.10069999999961965
10,-0.32619999999988636,-29.307599999999297,29.76220000000012,-7.200000045060051e-07,-29.633799999998928,29.762199279999948,0.1283992799992575
11,-0.16890000000000072,-34.20309999999773,34.51600000000019,-1.7763568394002505e-15,-34.37199999999797,34.516000000000304,0.14400000000193813
12,-0.19820000000003546,-27.63189999999969,28.01870000000025,1.7763568394002505e-14,-27.83010000000013,28.01870000000028,0.18859999999972388
13,-0.2429999999999879,-31.092699999999525,31.55320000000023,-1.4210854715202004e-14,-31.335699999998383,31.553200000000004,0.21749999999883585
14,-0.20189999999996644,-23.877300000002606,24.314300000000173,1.2434497875801753e-14,-24.079200000003937,24.314300000000003,0.23509999999293996
15,-0.2182000000000457,-23.9489999999999,24.398600000000272,-1.0658141036401503e-14,-24.16720000000015,24.398600000000044,0.23140000000034888
16,-0.23729999999999762,-21.75500000000187,22.23350000000039,7.105427357601002e-15,-21.992300000003013,22.23350000000039,0.24119999999970787
17,-0.23719999999983088,-17.380400000000066,17.861899999999764,-7.199999991769346e-07,-17.61760000000129,17.86189927999959,0.2442992799969943
18,-0.2942999999999216,-12.450799999998992,13.014099999999814,-5.329070518200751e-15,-12.745100000002083,13.014099999999871,0.2690000000013697
19,-0.23490000000018796,-13.70519999999874,14.194100000000105,1.7763568394002505e-15,-13.940100000000996,14.194099999999992,0.25399999999945067


POISSON BOLTZMANN:
Complex Energy Terms
Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
