Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-0.14700000000015478,-45.33940000000234,44.7072000000004,0.5692000000000945,0.27760000000000673,-45.48640000000205,45.554000000000485,0.0676000000012209,32
1,-0.10449999999989501,-41.415899999999056,40.74260000000004,0.5691000000000486,0.19180000000012853,-41.520399999997835,41.5035000000002,-0.01690000000166947,32
2,-0.08430000000004156,-36.834100000000205,36.22910000000002,0.5692000000001656,0.148999999999873,-36.91840000000093,36.94730000000004,0.02889999999911197,32
3,-0.08439999999995962,-38.10470000000009,37.541100000000256,0.5692999999999699,0.1497000000001094,-38.189099999998916,38.26010000000031,0.07100000000286855,32
4,-0.09429999999991878,-33.642500000001746,32.95490000000024,0.5692000000000519,0.1688000000001466,-33.7368000000028,33.69290000000066,-0.043900000001713124,32
5,-0.09819999999993456,-35.38759999999763,34.937999999999704,0.5691999999999098,0.1719000000001074,-35.48579999999754,35.67909999999972,0.19330000000491054,32
6,-0.134800000000169,-36.21739999999926,35.656199999999984,0.5692000000001229,0.24089999999986844,-36.352200000001005,36.46630000000022,0.11409999999875708,32
7,-0.12739999999995177,-32.310200000002965,31.981299999999976,0.5692999999999273,0.22309999999998809,-32.43760000000361,32.773699999999906,0.3360999999961223,32
8,-0.1551000000000684,-43.31030000000186,42.727799999999974,0.5691000000001907,0.27360000000003026,-43.4654000000001,43.57050000000021,0.10510000000090258,32
9,-0.24299999999996658,-40.696299999996654,40.064099999999655,0.5691999999999666,0.4387999999999721,-40.9392999999975,41.07209999999958,0.13280000000293057,32
10,-0.48620000000003216,-40.72230000000019,40.12100000000004,0.569100000000077,1.0068000000000552,-41.208500000000925,41.696899999999914,0.48839999999677275,32
11,-0.6959000000001012,-34.430699999998694,33.982699999999966,0.24790000000014345,1.8126999999999498,-35.12660000000062,36.043300000000045,0.9166999999957852,32
12,-0.2633000000000507,-37.661199999999724,37.08220000000006,0.5692000000001514,0.5836000000001178,-37.92449999999934,38.23499999999984,0.31049999999777356,32
13,-0.14600000000011448,-44.467299999999284,43.507699999999886,0.5690999999999775,0.25500000000013756,-44.61329999999964,44.331800000000044,-0.2814999999988004,32
14,-0.13820000000012556,-41.589499999999134,40.984200000000044,0.5692000000000519,0.24309999999995568,-41.727700000002415,41.796500000000265,0.06880000000103337,32
15,-0.215300000000056,-50.57769999999903,49.791699999999764,0.5691000000001054,0.39340000000014186,-50.79299999999955,50.75420000000025,-0.03879999999298889,32
16,-0.19309999999999405,-52.51939999999877,51.60489999999993,0.5692000000001087,0.35149999999995885,-52.71249999999924,52.52559999999977,-0.1868999999958305,32
17,-0.14940000000000708,-40.19240000000167,39.57169999999988,0.569199999999995,0.26560000000007733,-40.34180000000322,40.40649999999948,0.06469999999899301,32
18,-0.14370000000009497,-41.1217000000014,40.39360000000025,0.5692000000000519,0.25350000000008777,-41.265399999998294,41.21630000000016,-0.049100000000862565,32
19,-0.15379999999998972,-37.457300000001794,36.96760000000009,0.5692999999999131,0.27769999999985373,-37.61109999999928,37.8146000000001,0.20350000000485124,32
