Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1682.7599,-17127.6811,-3218.0683,1860.3815,-1206.6007,-18810.441000000003,-2564.2875,-21374.7285,5
1,-1693.875,-17135.5696,-3185.1991,1861.9975,-1203.9227,-18829.4446,-2527.1243,-21356.5689,5
2,-1672.8319,-17217.8788,-3204.7394,1865.9098,-1214.1492,-18890.7107,-2552.9788,-21443.689499999997,5
3,-1702.9793,-17177.8558,-3168.7156,1861.6431,-1204.3238,-18880.8351,-2511.3963,-21392.231399999997,5
4,-1651.8706,-17247.8468,-3156.5304,1864.015,-1198.7939,-18899.717399999998,-2491.3093,-21391.0267,5
5,-1665.8559,-17355.5687,-3062.0997,1865.0829,-1197.6478,-19021.4246,-2394.6646,-21416.089199999995,5
6,-1692.0863,-17290.7141,-3042.5704,1856.8283,-1191.9025,-18982.8004,-2377.6446,-21360.445,5
7,-1689.4,-17209.5411,-3106.8025,1857.3717,-1195.1045,-18898.9411,-2444.5352999999996,-21343.476400000003,5
8,-1722.212,-17264.1771,-3036.3745,1844.085,-1179.312,-18986.3891,-2371.6014999999998,-21357.990599999997,5
9,-1709.3397,-17365.4034,-2988.559,1852.0135,-1189.4953,-19074.7431,-2326.0408,-21400.7839,5
10,-1690.701,-17306.8291,-3053.4109,1838.7599,-1176.5492,-18997.5301,-2391.2001999999998,-21388.7303,5
11,-1700.3036,-17207.5915,-3097.1268,1858.2316,-1196.3957,-18907.895099999998,-2435.2909,-21343.186,5
12,-1683.7871,-17065.3545,-3250.4555,1857.4378,-1194.584,-18749.141600000003,-2587.6017,-21336.743300000002,5
13,-1710.2157,-17153.885,-3153.999,1867.0674,-1193.5013,-18864.1007,-2480.4329,-21344.5336,5
14,-1660.9374,-17215.4654,-3168.6612,1865.8861,-1214.5879,-18876.4028,-2517.3630000000003,-21393.765799999997,5
15,-1673.0651,-17325.7003,-3089.3581,1843.603,-1183.716,-18998.7654,-2429.4710999999998,-21428.236500000003,5
16,-1668.8966,-17204.2892,-3205.8167,1864.7805,-1200.2787,-18873.1858,-2541.3149,-21414.500699999997,5
17,-1705.589,-17233.394,-3190.9312,1859.4271,-1195.6524,-18938.983,-2527.1565,-21466.139499999997,5
18,-1700.7191,-17185.1581,-3212.7989,1856.0439,-1197.5573,-18885.8772,-2554.3122999999996,-21440.189499999997,5
19,-1695.0785,-17238.4452,-3203.4999,1861.3832,-1198.0554,-18933.523699999998,-2540.1721,-21473.695799999998,5
