Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-144.26839999999993,-337.8853000000008,382.9228999999998,-99.11890000000002,188.75500000000002,-482.15369999999757,472.55899999999974,-9.594700000001467,1
1,-148.9219000000001,-334.23780000000016,377.8126999999999,-99.46860000000007,186.63150000000007,-483.1596999999996,464.9755999999999,-18.184100000001536,1
2,-157.19169999999997,-363.7095000000004,423.41230000000024,-102.21369999999996,190.1022999999999,-520.9012000000006,511.3009000000002,-9.600299999999493,1
3,-145.136,-364.61529999999914,403.86820000000034,-100.94740000000016,188.51190000000005,-509.7512999999984,491.4327000000003,-18.318599999999037,1
4,-145.42179999999993,-360.57449999999915,401.8334,-101.2121000000001,187.35740000000004,-505.9962999999982,487.9786999999999,-18.017600000000584,1
5,-146.3746,-362.43769999999995,404.1823000000001,-100.38519999999991,186.18390000000016,-508.8122999999997,489.9810000000008,-18.831299999999942,1
6,-143.97400000000005,-373.85870000000074,419.69900000000007,-100.97570000000002,186.9474000000002,-517.8326999999997,505.6707,-12.16199999999776,1
7,-142.77850000000007,-399.28079999999784,430.35090000000014,-99.57719999999992,189.0070999999999,-542.0592999999969,519.7808000000001,-22.278499999998644,1
8,-149.05309999999992,-374.37260000000214,418.83170000000007,-100.65439999999978,189.77600000000004,-523.4257000000034,507.9533000000001,-15.472400000004654,1
9,-147.6178,-355.331600000001,398.5106,-100.39929999999993,187.58519999999993,-502.9494000000042,485.6965,-17.252900000001546,1
10,-145.62860000000006,-391.3267999999984,424.7425,-99.36460000000008,188.44090000000017,-536.9554000000019,513.8188000000002,-23.136600000001977,1
11,-148.81319999999985,-358.7272000000008,416.78710000000007,-100.30480000000017,188.6205999999998,-507.54040000000134,505.1028999999997,-2.437500000001023,1
12,-142.40570000000005,-318.5758,365.95970000000005,-99.0055000000001,185.58319999999986,-460.9815000000003,452.5373999999998,-8.444100000000049,1
13,-139.52240000000018,-328.0976000000014,373.4128000000002,-99.48260000000013,184.77400000000017,-467.61999999999955,458.7042,-8.915799999996352,1
14,-151.57170000000005,-319.87740000000065,374.69369999999964,-98.7031,186.1941999999999,-471.44910000000186,462.1847999999993,-9.264300000003004,1
15,-152.09830000000014,-317.6123000000021,364.51200000000006,-98.08880000000005,186.0376000000001,-469.7106000000016,452.46080000000006,-17.24980000000005,1
16,-142.91610000000003,-308.73199999999815,356.84290000000027,-99.30780000000001,186.27100000000002,-451.64809999999795,443.8061000000001,-7.841999999997483,1
17,-153.8477000000001,-308.86560000000014,363.8166999999997,-99.18969999999999,189.4566,-462.71330000000114,454.0835999999997,-8.629699999998707,1
18,-144.77490000000012,-338.24860000000126,388.0372000000003,-98.60380000000009,187.71609999999993,-483.02349999999933,477.1495000000001,-5.873999999996386,1
19,-138.81579999999988,-326.767,375.4191999999998,-97.46029999999996,186.83719999999988,-465.58280000000127,464.79609999999997,-0.7867000000018152,1
