Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1773.4411,-17968.8826,-3206.7615,86.78143800000001,-19742.3237,-3119.980062,-22862.303762,28
1,-1768.5156,-17861.2377,-3318.7231,87.65914104,-19629.7533,-3231.06395896,-22860.81725896,28
2,-1785.1538,-17700.1445,-3379.0283,89.048664,-19485.2983,-3289.979636,-22775.277936,28
3,-1767.2948,-17862.2681,-3346.911,88.23034584,-19629.5629,-3258.68065416,-22888.243554160003,28
4,-1791.5406,-17854.7478,-3359.2401,89.07424848,-19646.2884,-3270.16585152,-22916.45425152,28
5,-1738.1741,-17788.2053,-3390.284,88.19168256,-19526.3794,-3302.09231744,-22828.471717440003,28
6,-1724.7943,-17803.3987,-3383.7986,89.96022576,-19528.193000000003,-3293.83837424,-22822.03137424,28
7,-1724.5981,-17646.2271,-3525.4241,91.89867455999999,-19370.8252,-3433.52542544,-22804.350625439998,28
8,-1768.07,-17818.1696,-3346.9153,89.0053956,-19586.2396,-3257.9099044,-22844.1495044,28
9,-1735.707,-17890.4499,-3328.8985,88.94813832,-19626.156899999998,-3239.95036168,-22866.107261679997,28
10,-1748.9541,-17894.398,-3317.7989,88.51174992,-19643.3521,-3229.2871500799997,-22872.63925008,28
11,-1790.3934,-17832.4963,-3339.5094,87.14161943999999,-19622.8897,-3252.36778056,-22875.257480559998,28
12,-1770.5716,-17766.3615,-3382.7932,89.00794008,-19536.9331,-3293.78525992,-22830.71835992,28
13,-1770.4342,-17893.9855,-3313.3382,87.46370280000001,-19664.4197,-3225.8744972,-22890.294197199997,28
14,-1733.0738,-17754.2856,-3410.0149,90.35506511999999,-19487.359399999998,-3319.6598348800003,-22807.019234879997,28
15,-1778.8842,-17774.3581,-3364.8977,88.95662568,-19553.2423,-3275.94107432,-22829.183374320004,28
16,-1738.6799,-17853.3971,-3355.1854,88.98516792,-19592.076999999997,-3266.2002320799998,-22858.277232079996,28
17,-1745.6628,-17892.2621,-3312.2585,91.12379831999999,-19637.924899999998,-3221.13470168,-22859.059601679997,28
18,-1726.9874,-17888.707,-3305.0255,88.98011856,-19615.6944,-3216.0453814400003,-22831.73978144,28
19,-1761.2228,-17882.3119,-3293.8693,90.61093584,-19643.5347,-3203.25836416,-22846.79306416,28
