Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-36.3968,-534.2162,-209.1189,135.284,-132.5099,-570.6129999999999,-206.3448,-776.9578,28
1,-41.2904,-474.4987,-259.7628,133.3468,-127.7932,-515.7891,-254.2092,-769.9982999999999,28
2,-41.2122,-472.6064,-250.3794,135.5675,-130.9725,-513.8186000000001,-245.7844,-759.6030000000001,28
3,-41.8125,-499.7263,-250.0165,131.5324,-127.4206,-541.5388,-245.9047,-787.4435,28
4,-44.1173,-508.5317,-244.1291,131.8159,-125.9118,-552.649,-238.225,-790.8739999999999,28
5,-42.3193,-478.8327,-265.5761,132.8412,-127.8427,-521.152,-260.5776,-781.7296000000001,28
6,-37.78,-463.7656,-262.6838,132.5341,-130.4612,-501.54560000000004,-260.6109,-762.1565,28
7,-39.1866,-475.1076,-251.6925,130.9937,-126.3074,-514.2942,-247.0062,-761.3004000000001,28
8,-39.4997,-467.1682,-266.3012,133.0633,-129.6097,-506.66790000000003,-262.8476,-769.5155,28
9,-40.7401,-459.9147,-255.5938,132.6663,-130.0531,-500.65479999999997,-252.98059999999998,-753.6353999999999,28
10,-43.7236,-474.3918,-266.0998,132.2269,-126.9451,-518.1154,-260.818,-778.9334000000001,28
11,-43.0911,-476.6498,-258.0146,131.7355,-126.3268,-519.7409,-252.60589999999996,-772.3468,28
12,-35.6857,-443.9033,-278.7334,135.1611,-130.1834,-479.589,-273.75570000000005,-753.3447,28
13,-39.7268,-440.5266,-273.9677,134.1594,-129.2422,-480.25339999999994,-269.05049999999994,-749.3039,28
14,-39.0176,-461.1776,-248.3579,132.2411,-127.0192,-500.1952,-243.13600000000002,-743.3312,28
15,-43.3654,-458.6311,-255.5967,131.0126,-124.5188,-501.9965,-249.1029,-751.0994000000001,28
16,-36.3053,-493.9903,-229.6256,135.766,-131.101,-530.2956,-224.9606,-755.2562,28
17,-32.4868,-507.0025,-220.6091,133.068,-130.7401,-539.4893,-218.2812,-757.7705,28
18,-41.41,-502.5845,-223.1652,130.3558,-125.3672,-543.9945,-218.1766,-762.1711000000001,28
19,-42.4832,-506.0326,-213.4756,132.2695,-127.2165,-548.5158,-208.4226,-756.9384,28
