Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-40.44360000000002,-122.06410000000159,137.8690000000002,-5.503350240000003,-162.50770000000296,132.3656497600001,-30.142050240003186,20
1,-30.344800000000085,-96.94619999999946,108.76269999999994,-4.853145600000003,-127.29100000000074,103.9095544000001,-23.38144559999705,20
2,-34.84740000000016,-103.83770000000055,124.0829999999998,-5.01178535999999,-138.68509999999912,119.07121463999982,-19.61388535999572,20
3,-38.04159999999999,-94.30989999999986,119.0847999999998,-5.182147440000001,-132.3514999999985,113.90265255999947,-18.448847439998644,20
4,-30.72939999999989,-108.96619999999746,118.52559999999983,-4.5095954399999965,-139.69559999999848,114.01600455999994,-25.679595439999957,20
5,-33.164999999999914,-96.09589999999787,111.58840000000026,-4.801241519999996,-129.26089999999692,106.78715848000007,-22.473741519995087,20
6,-36.89340000000014,-109.78529999999762,127.49820000000005,-5.5043351999999945,-146.67869999999846,121.99386479999998,-24.68483519999927,20
7,-33.45009999999995,-92.53119999999757,108.17960000000028,-4.777259040000006,-125.98129999999708,103.40234096000017,-22.578959039998722,20
8,-35.11510000000002,-85.46910000000247,104.72190000000018,-5.070184559999991,-120.58420000000046,99.65171544000032,-20.932484560001512,20
9,-34.16889999999996,-86.80799999999726,102.69810000000041,-5.003318159999994,-120.97689999999608,97.69478184000064,-23.28211815999407,20
10,-36.712800000000186,-107.81570000000085,129.6639000000003,-5.444089199999995,-144.5285000000017,124.2198108,-20.308689200000344,20
11,-28.593199999999985,-111.99299999999937,121.76649999999995,-4.671786239999996,-140.58620000000025,117.09471375999965,-23.49148624000054,20
12,-35.36250000000001,-91.80430000000007,111.1334,-5.046521039999998,-127.16680000000144,106.08687896000004,-21.07992104000141,20
13,-29.51090000000019,-94.36859999999854,109.81240000000003,-4.550851440000008,-123.87949999999853,105.26154856000011,-18.617951440003367,20
14,-31.364099999999866,-85.02610000000175,98.45030000000003,-4.308841439999998,-116.39019999999982,94.1414585600001,-22.24874143999932,20
15,-23.79800000000005,-105.46489999999983,116.66680000000002,-3.2442919199999896,-129.26290000000125,113.42250808000028,-15.840391920002276,20
16,-24.45209999999998,-96.26000000000124,102.96249999999998,-4.064351040000005,-120.71210000000121,98.89814895999984,-21.81395104000046,20
17,-31.012900000000087,-101.78989999999823,112.65150000000017,-4.5749563199999965,-132.80279999999811,108.07654368000033,-24.726256319998697,20
18,-26.232899999999916,-87.76619999999707,100.58179999999987,-3.630769919999997,-113.99909999999676,96.95103007999984,-17.048069919992372,20
19,-30.91400000000002,-94.47410000000144,107.23549999999983,-4.400389439999998,-125.38810000000421,102.83511056000015,-22.552989440006854,20
