Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-39.2066,-417.3618,-289.9575,134.8493,-131.3079,-456.5684,-286.4161,-742.9845,8
1,-40.5323,-445.7665,-279.2884,131.882,-126.6479,-486.2988,-274.0543,-760.3531000000002,8
2,-41.4525,-418.2455,-287.6748,132.4868,-127.9082,-459.698,-283.0962,-742.7941999999999,8
3,-46.3544,-437.0415,-277.9978,132.5482,-127.3118,-483.3959,-272.7614,-756.1572999999999,8
4,-46.2293,-437.9651,-282.2381,131.1402,-127.0833,-484.19440000000003,-278.1812,-762.3756000000001,8
5,-36.1818,-431.4258,-285.3918,132.912,-129.4052,-467.6076,-281.885,-749.4925999999999,8
6,-40.8049,-426.432,-285.139,134.4997,-129.655,-467.2369,-280.2943,-747.5312,8
7,-39.9176,-440.1513,-281.7706,132.9073,-129.6755,-480.0689,-278.53880000000004,-758.6077,8
8,-34.8183,-434.2197,-282.3648,133.4412,-131.3363,-469.038,-280.2599,-749.2979,8
9,-33.4932,-428.583,-286.904,133.857,-131.5249,-462.07620000000003,-284.5719,-746.6481,8
10,-38.7375,-434.8715,-280.2059,132.5624,-129.2942,-473.60900000000004,-276.93769999999995,-750.5467000000001,8
11,-35.0673,-427.3035,-283.8999,133.3231,-129.3541,-462.3708,-279.93089999999995,-742.3017,8
12,-41.6079,-446.71,-277.8974,132.879,-128.2308,-488.3179,-273.2492,-761.5671,8
13,-40.7813,-430.759,-281.747,132.2931,-129.3705,-471.5403,-278.82439999999997,-750.3647,8
14,-40.907,-439.6002,-276.8923,132.123,-129.0573,-480.50719999999995,-273.8266,-754.3337999999999,8
15,-40.0234,-440.5904,-274.9889,131.5276,-129.4278,-480.61379999999997,-272.8891,-753.5029,8
16,-42.1487,-424.8966,-284.8807,132.3687,-129.3758,-467.0453,-281.88779999999997,-748.9331,8
17,-36.496,-422.1592,-285.5748,133.3279,-130.0885,-458.6552,-282.3354,-740.9906000000001,8
18,-38.4108,-424.9835,-297.7819,132.2269,-130.3067,-463.3943,-295.86170000000004,-759.256,8
19,-38.4597,-432.8515,-279.0976,132.312,-130.0174,-471.3112,-276.803,-748.1142,8
