Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-1769.2789,-17772.8563,-3371.4347,91.26824616,-19542.1352,-3280.1664538399996,-22822.30165384,18
1,-1758.9753,-17612.6458,-3503.9048,90.32056992,-19371.621099999997,-3413.58423008,-22785.205330079996,18
2,-1765.8928,-17671.4748,-3499.6123,94.25894328,-19437.3676,-3405.3533567199997,-22842.72095672,18
3,-1791.6617,-17736.5007,-3464.158,91.655478,-19528.1624,-3372.5025219999998,-22900.664922,18
4,-1766.0632,-17629.6392,-3522.5426,94.61150783999999,-19395.702400000002,-3427.9310921600004,-22823.633492160003,18
5,-1736.8256,-17650.3266,-3534.7503,93.57337944,-19387.1522,-3441.1769205600003,-22828.32912056,18
6,-1757.7365,-17610.9113,-3572.9816,92.94370631999999,-19368.6478,-3480.0378936800003,-22848.68569368,18
7,-1745.4601,-17797.7466,-3415.8921,92.17552248,-19543.2067,-3323.71657752,-22866.92327752,18
8,-1741.1098,-17688.1985,-3444.2951,92.87759808,-19429.308299999997,-3351.4175019199997,-22780.725801919998,18
9,-1768.3478,-17834.9542,-3343.5793,90.98620992,-19603.302,-3252.59309008,-22855.89509008,18
10,-1707.6867,-17876.7175,-3302.5656,89.96416488,-19584.404199999997,-3212.60143512,-22797.00563512,18
11,-1758.4015,-17773.5799,-3367.1485,90.98133768,-19531.9814,-3276.16716232,-22808.14856232,18
12,-1726.0268,-17903.2344,-3337.5897,90.67247064,-19629.2612,-3246.91722936,-22876.178429360003,18
13,-1737.3418,-17774.7829,-3353.4329,90.64205856000001,-19512.124699999997,-3262.79084144,-22774.915541439997,18
14,-1768.5709,-17673.6992,-3461.8437,89.48958911999999,-19442.270099999998,-3372.35411088,-22814.62421088,18
15,-1768.7936,-17763.1536,-3319.5369,88.74492839999999,-19531.947200000002,-3230.7919716,-22762.739171600002,18
16,-1715.313,-17875.0804,-3285.2268,90.04353336,-19590.3934,-3195.18326664,-22785.57666664,18
17,-1706.1302,-17978.2717,-3290.0578,91.1355624,-19684.4019,-3198.9222376000002,-22883.3241376,18
18,-1742.47,-17815.6715,-3326.25,91.6314228,-19558.1415,-3234.6185772,-22792.7600772,18
19,-1719.4519,-17857.3661,-3378.2286,91.4010516,-19576.818,-3286.8275484,-22863.645548399996,18
