Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL,Stage
0,-1774.1857,-17816.9492,-3252.0314,1967.9414,-1258.2048,-19591.134899999997,-2542.2947999999997,-22133.429699999997,12
1,-1775.3279,-17808.6252,-3265.8279,1953.4687,-1242.8143,-19583.9531,-2555.1735000000003,-22139.126599999996,12
2,-1777.6082,-17843.7787,-3237.0152,1951.4984,-1240.8529,-19621.386899999998,-2526.3697,-22147.7566,12
3,-1801.3564,-17822.9054,-3186.6926,1955.869,-1239.0664,-19624.2618,-2469.89,-22094.1518,12
4,-1781.7509,-17938.6408,-3131.7594,1951.2811,-1236.6794,-19720.3917,-2417.1576999999997,-22137.5494,12
5,-1777.8904,-17897.3298,-3152.3015,1956.5541,-1240.928,-19675.2202,-2436.6754,-22111.8956,12
6,-1772.4183,-17899.6966,-3175.9288,1963.6275,-1252.8321,-19672.1149,-2465.1334,-22137.248300000003,12
7,-1734.8955,-17939.745,-3138.4514,1958.3449,-1257.0582,-19674.640499999998,-2437.1647,-22111.8052,12
8,-1750.3039,-17882.4869,-3219.2244,1968.4234,-1270.7031,-19632.7908,-2521.5041,-22154.294899999997,12
9,-1755.4718,-17885.8589,-3182.8387,1956.8471,-1262.4692,-19641.3307,-2488.4608,-22129.7915,12
10,-1753.5173,-17823.9501,-3250.3465,1977.5001,-1275.4946,-19577.467399999998,-2548.3410000000003,-22125.808399999994,12
11,-1757.6587,-17691.746,-3339.6456,1957.485,-1260.7661,-19449.4047,-2642.9267,-22092.3314,12
12,-1753.8744,-17772.5895,-3254.7852,1990.1536,-1295.005,-19526.4639,-2559.6366,-22086.100499999997,12
13,-1773.5756,-17887.1842,-3113.8656,1976.3991,-1283.3334,-19660.7598,-2420.7999,-22081.5597,12
14,-1742.3266,-17935.0599,-3090.8961,1967.2799,-1274.1563,-19677.3865,-2397.7725,-22075.158999999996,12
15,-1731.1957,-17766.4152,-3218.7087,1970.2661,-1272.8669,-19497.6109,-2521.3095000000003,-22018.9204,12
16,-1708.1073,-17822.5623,-3150.6697,1976.2054,-1272.2004,-19530.6696,-2446.6647,-21977.334300000002,12
17,-1746.7472,-17809.6137,-3217.1242,1970.8095,-1265.3973,-19556.360900000003,-2511.7120000000004,-22068.072900000006,12
18,-1756.3893,-17896.4294,-3181.6015,1973.8476,-1273.1066,-19652.8187,-2480.8605000000002,-22133.6792,12
19,-1776.0835,-17801.7711,-3193.633,1961.8556,-1266.7901,-19577.854600000002,-2498.5674999999997,-22076.4221,12
