Frame #,VDWAALS,EEL,EGB,ESURF,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-71.64080000000001,-272.100299999999,300.27149999999995,-10.364586480000002,-343.74109999999945,289.9069135199998,-53.834186480001904,10
1,-78.56180000000015,-268.2782000000018,300.04850000000005,-11.534679360000016,-346.84000000000106,288.51382063999995,-58.326179360003266,10
2,-76.65850000000009,-271.05390000000295,303.9283999999998,-10.867708079999998,-347.7124000000065,293.06069191999956,-54.65170808000869,10
3,-68.81190000000004,-274.1532999999987,307.62260000000015,-10.300555440000002,-342.9652000000003,297.32204456000034,-45.643155439995894,10
4,-72.20079999999996,-275.4622000000024,302.9519999999999,-10.249806959999992,-347.6630000000028,292.7021930399999,-54.960806960003424,10
5,-68.9503,-270.0560000000004,303.10279999999995,-10.50965567999999,-339.0062999999992,292.59314432,-46.41315568000323,10
6,-63.58489999999992,-275.91180000000037,302.08760000000024,-9.789394319999996,-339.4966999999991,292.2982056800002,-47.19849431999671,10
7,-67.24550000000008,-268.4393999999999,300.2496000000004,-9.803686319999992,-335.68490000000133,290.4459136800004,-45.23898632000328,10
8,-66.19099999999997,-267.43289999999797,297.1834,-10.577696399999986,-333.6238999999968,286.60570360000037,-47.018196399999965,10
9,-62.88240000000004,-265.9075000000009,286.31800000000015,-9.239633279999985,-328.7899000000034,277.0783667200001,-51.71153327999912,10
10,-63.454500000000145,-261.35850000000136,285.49089999999984,-9.914109839999986,-324.81300000000084,275.57679015999963,-49.23620984000172,10
11,-62.31429999999983,-260.46520000000146,285.2455,-9.229011119999992,-322.7795000000015,276.0164888799999,-46.763011120000215,10
12,-60.67289999999991,-252.12710000000146,282.08839999999987,-8.830839600000008,-312.80000000000274,273.25756040000016,-39.54243960000656,10
13,-67.5130999999999,-254.98069999999666,284.03339999999963,-9.18687311999999,-322.49379999999496,274.84652687999966,-47.647273119998545,10
14,-61.356699999999975,-235.92380000000026,268.18969999999996,-9.290933999999991,-297.2805000000014,258.8987660000001,-38.38173400000085,10
15,-63.363899999999965,-226.9271999999974,248.4167,-9.038177280000003,-290.2910999999951,239.37852271999964,-50.91257727999505,10
16,-55.82029999999995,-267.61570000000313,286.6181000000002,-8.696819520000007,-323.43600000000015,277.92128048000046,-45.51471951999656,10
17,-57.283900000000095,-235.95059999999762,261.80949999999973,-8.556425999999993,-293.2344999999977,253.25307399999997,-39.981425999994485,10
18,-64.90189999999996,-257.54059999999936,288.2674999999998,-9.542147040000007,-322.4425,278.72535295999967,-43.717147039997144,10
19,-54.59950000000008,-259.82999999999913,279.96269999999964,-8.486157599999983,-314.42950000000104,271.47654239999963,-42.9529576000009,10
