Frame #,VDWAALS,EEL,EGB,ESURF,G gas,G solv,TOTAL,Stage
0,-38.57,-496.9623,-254.7146,10.587450239999999,-535.5323000000001,-244.12714975999998,-779.6594497600001,20
1,-39.0185,-479.9687,-263.6831,10.88014896,-518.9872,-252.80295104000004,-771.79015104,20
2,-32.1382,-478.0583,-265.4047,11.0937888,-510.19649999999996,-254.3109112,-764.5074112,20
3,-40.9181,-487.008,-258.0985,10.55276568,-527.9261,-247.54573432,-775.47183432,20
4,-33.387,-466.3823,-281.0694,11.542801679999998,-499.7693,-269.52659831999995,-769.29589832,20
5,-35.463,-535.4158,-232.4669,11.318377680000001,-570.8788,-221.14852232,-792.0273223199999,20
6,-32.6645,-511.1039,-240.3723,11.2722372,-543.7684,-229.1000628,-772.8684628000001,20
7,-34.0407,-467.8457,-283.5756,11.4202044,-501.88640000000004,-272.1553956,-774.0417956,20
8,-29.4967,-479.5599,-271.6764,11.250359999999999,-509.0566,-260.42604,-769.48264,20
9,-31.0421,-462.4993,-286.289,11.68163568,-493.5414,-274.60736432,-768.14876432,20
10,-35.2614,-460.0601,-286.0754,11.63871,-495.32149999999996,-274.43669,-769.75819,20
11,-30.6239,-480.4215,-270.7722,11.75871024,-511.0454,-259.01348975999997,-770.0588897599999,20
12,-34.5569,-491.9094,-267.0032,11.34351504,-526.4663,-255.65968496,-782.1259849600001,20
13,-28.5917,-499.5239,-257.9109,11.32342632,-528.1156,-246.58747368000002,-774.70307368,20
14,-31.5439,-478.0288,-270.978,11.37421728,-509.5727,-259.60378272,-769.17648272,20
15,-33.0914,-475.9302,-275.9001,11.31897528,-509.02160000000003,-264.58112472,-773.6027247200001,20
16,-27.1876,-509.1038,-240.2031,11.2721436,-536.2914,-228.9309564,-765.2223564,20
17,-34.2561,-519.9983,-236.0613,10.45808424,-554.2544,-225.60321575999998,-779.85761576,20
18,-35.7701,-456.8599,-282.5273,11.09995776,-492.63,-271.42734224000003,-764.05734224,20
19,-35.8824,-545.7717,-209.6954,10.6759872,-581.6541,-199.0194128,-780.6735128,20
