Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-112.5263000000001,-246.89509999999962,293.4053000000001,-76.78389999999987,153.70149999999998,-359.42140000000086,370.32290000000046,10.901500000000965,6
1,-110.83289999999994,-221.44979999999987,285.2041999999999,-76.78379999999999,152.0418999999998,-332.28270000000043,360.4622999999997,28.179600000000733,6
2,-118.2062,-286.0428999999994,338.3410000000002,-81.45680000000013,156.7946999999998,-404.24909999999966,413.6788999999999,9.429799999997499,6
3,-108.64930000000003,-315.3558000000004,358.46199999999993,-77.70510000000013,154.75920000000005,-424.0051000000011,435.5160999999998,11.511000000003264,6
4,-108.11490000000009,-279.0445000000029,323.06060000000014,-75.75839999999988,152.41279999999995,-387.15940000000234,399.7150000000002,12.555599999997298,6
5,-108.55040000000008,-244.09880000000328,301.74339999999984,-74.62449999999984,148.28089999999995,-352.64920000000564,375.3997999999997,22.750599999994165,6
6,-118.03039999999987,-283.90710000000246,335.6973000000002,-76.76489999999995,154.8188,-401.93750000000483,413.7512000000005,11.81369999999606,6
7,-105.67599999999993,-270.8245000000023,305.9060999999997,-73.13139999999999,144.40379999999993,-376.5004999999995,377.1784999999999,0.678000000002271,6
8,-102.24659999999994,-282.13399999999945,331.90569999999997,-75.36149999999981,146.7794000000001,-384.3805999999996,403.3236000000003,18.943000000001575,6
9,-103.9028,-299.5601999999996,342.69179999999983,-77.9225999999999,145.07159999999996,-403.4629999999987,409.8408000000001,6.377799999998274,6
10,-104.97270000000007,-251.37779999999964,297.5061999999999,-73.05570000000014,142.90519999999995,-356.3505000000002,367.3556999999995,11.005200000000741,6
11,-96.21190000000013,-287.4725999999971,322.2660000000001,-73.13609999999994,148.01829999999987,-383.68449999999564,397.14819999999975,13.463700000001836,6
12,-102.76790000000014,-269.16380000000055,311.32180000000017,-73.72660000000008,147.8855,-371.9317000000021,385.48069999999984,13.54899999999816,6
13,-104.66210000000004,-258.27830000000034,306.25350000000014,-74.30309999999994,148.97470000000015,-362.9404000000002,380.9251000000006,17.98469999999952,6
14,-109.67820000000009,-236.9497000000021,288.5567000000002,-76.2829999999999,150.1423,-346.62790000000354,362.4160000000003,15.788099999999986,6
15,-111.66079999999991,-230.61519999999877,276.4112999999997,-75.93329999999995,148.19879999999995,-342.27599999999893,348.67679999999973,6.40079999999989,6
16,-114.93719999999999,-217.2968000000012,279.22550000000007,-76.2593000000002,152.36679999999996,-332.23400000000163,355.33299999999963,23.098999999995385,6
17,-105.61679999999996,-228.67170000000266,292.9821999999997,-78.60760000000013,154.99679999999995,-334.2885000000024,369.37139999999954,35.08289999999988,6
18,-109.34489999999997,-269.63399999999956,305.4117000000002,-77.2940999999999,154.5984000000002,-378.9789000000011,382.716000000001,3.7371000000008507,6
19,-110.2674000000001,-267.638100000002,311.58660000000015,-79.72270000000003,157.15910000000002,-377.905500000001,389.02300000000037,11.117499999992106,6
