Frame #,VDWAALS,EEL,EPB,ENPOLAR,EDISPER,DELTA G gas,DELTA G solv,DELTA TOTAL,Stage
0,-41.136199999999945,-79.6474000000012,94.7695,-27.204399999999993,50.2337000000002,-120.78360000000157,117.79880000000043,-2.984799999999723,26
1,-42.29789999999997,-106.2193000000006,124.40559999999977,-29.11800000000008,54.060599999999994,-148.51720000000262,149.34819999999945,0.8310000000013815,26
2,-46.99399999999998,-90.25300000000067,124.8742000000002,-32.401800000000065,58.73539999999997,-137.2470000000029,151.20780000000013,13.960799999996198,26
3,-46.18090000000006,-74.3668000000003,98.57930000000027,-31.178099999999944,56.60099999999997,-120.54770000000286,124.00220000000053,3.4545000000013033,26
4,-45.40829999999979,-69.95099999999837,96.3392,-28.0217999999999,55.29109999999997,-115.35929999999951,123.6084999999996,8.2492000000002,26
5,-42.485400000000034,-50.764099999998905,73.59700000000004,-28.366700000000066,52.61520000000007,-93.24949999999666,97.84550000000024,4.59600000000637,26
6,-39.55400000000016,-50.820500000003165,77.87579999999986,-26.764899999999983,50.185000000000144,-90.37450000000399,101.29590000000047,10.921399999999153,26
7,-34.81630000000017,-79.05900000000145,97.6595000000001,-25.059199999999947,49.1395,-113.87530000000095,121.73980000000017,7.864499999993768,26
8,-36.7079,-66.15129999999931,84.11530000000016,-26.5474999999999,49.14239999999998,-102.8592000000009,106.71019999999999,3.8509999999977254,26
9,-39.75669999999998,-77.67449999999815,96.97819999999967,-25.68290000000013,49.57740000000001,-117.43119999999698,120.87269999999955,3.4415000000017244,26
10,-40.71130000000005,-114.58160000000134,136.1766,-26.750800000000083,53.02750000000006,-155.29290000000321,162.45330000000024,7.160399999997367,26
11,-31.16000000000002,-66.61890000000051,82.94829999999996,-21.12330000000003,44.569199999999995,-97.77890000000076,106.39420000000018,8.615299999996182,26
12,-35.52730000000011,-68.26010000000178,88.30790000000002,-23.637,47.451899999999966,-103.78740000000283,112.12279999999998,8.33540000000039,26
13,-41.774500000000074,-73.07399999999927,95.4582000000002,-26.093999999999994,51.36599999999993,-114.84849999999977,120.73019999999991,5.88170000000423,26
14,-37.78759999999984,-78.6199999999987,98.81260000000015,-23.225900000000024,50.400399999999934,-116.40759999999807,125.98709999999983,9.579500000003463,26
15,-35.183699999999874,-71.37609999999972,98.25010000000003,-24.884400000000085,49.041699999999906,-106.55979999999937,122.40739999999983,15.847600000001307,26
16,-41.23110000000004,-66.07020000000148,89.71970000000022,-26.906699999999944,50.47280000000012,-107.30130000000173,113.28580000000017,5.98449999999832,26
17,-42.645299999999864,-82.5397000000014,104.05630000000025,-26.920799999999986,50.22059999999993,-125.18500000000034,127.3561000000002,2.1710999999947944,26
18,-38.60519999999997,-57.16370000000086,77.36000000000013,-24.700100000000077,49.24760000000012,-95.76890000000333,101.90750000000037,6.138599999993858,26
19,-36.00389999999995,-76.20500000000021,96.71879999999993,-24.77100000000013,47.13599999999991,-112.20889999999923,119.08379999999948,6.8749000000020715,26
